opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Edgewood,11/27/2018,83,69,Away,,,212,1066,2019,1164
Benedictine (IL),12/01/2018,90,88,Home,,,375,296,2019,1164
Concordia Chicago,12/05/2018,95,92,Away,,,147,160,2019,1164
Marian (WI),12/08/2018,73,69,Home,,,348,1196,2019,1164
Silver Lake,12/12/2018,80,77,Home,,,233,,2019,1164
IIT,12/15/2018,55,74,Away,,,197,30172,2019,1164
Carroll (WI),12/18/2018,59,74,Home,,,160,120,2019,1164
MSOE,12/22/2018,84,96,Home,,,174,20220,2019,1164
Rockford,01/03/2019,79,99,Away,,,184,582,2019,1164
IIT,01/05/2019,72,81,Home,,,224,30172,2019,1164
Edgewood,01/09/2019,95,106,Home,,1 OT,247,1066,2019,1164
MSOE,01/12/2019,72,82,Away,,,0,20220,2019,1164
Concordia Wisconsin,01/15/2019,64,65,Home,,,275,1036,2019,1164
Aurora,01/19/2019,90,85,Away,,,437,42,2019,1164
Wis. Lutheran,01/23/2019,90,100,Away,,,168,8911,2019,1164
Marian (WI),01/26/2019,83,60,Away,,,393,1196,2019,1164
Concordia Wisconsin,02/02/2019,66,83,Away,,,1119,1036,2019,1164
Concordia Chicago,02/04/2019,100,83,Home,,,175,160,2019,1164
Aurora,02/06/2019,80,78,Home,,,315,42,2019,1164
Benedictine (IL),02/09/2019,73,78,Away,,,329,296,2019,1164
Rockford,02/14/2019,73,70,Home,,,280,582,2019,1164
Dominican (IL),02/16/2019,91,54,Home,,,518,1332,2019,1164
Huston-Tillotson,11/06/2018,79,59,Home,,,1559,,2019,346
Georgia Tech,11/09/2018,69,88,Away,,,4691,255,2019,346
East Carolina,11/11/2018,78,84,Away,,1 OT,3104,196,2019,346
Prairie View,11/17/2018,74,67,Home,,,1837,553,2019,346
Arlington Baptist,11/19/2018,105,40,Home,,,1758,,2019,346
UTRGV,11/23/2018,75,77,Away,,,424,536,2019,346
SMU,11/27/2018,65,79,Away,,,5611,663,2019,346
Rice,12/01/2018,75,68,Away,,,1926,574,2019,346
Houston,12/04/2018,56,79,Away,,,5587,288,2019,346
CSU Bakersfield,12/13/2018,65,86,Away,,,1794,94,2019,346
Texas Southern,12/19/2018,80,72,Home,,,1846,699,2019,346
Howard Payne,12/21/2018,121,32,Home,,,1367,2741,2019,346
Champion Chris.,12/29/2018,122,58,Home,,,1829,,2019,346
Houston Baptist,01/02/2019,82,88,Away,,1 OT,683,287,2019,346
A&M-Corpus Christi,01/05/2019,61,55,Home,,,0,26172,2019,346
New Orleans,01/09/2019,71,78,Home,,1 OT,1537,474,2019,346
Central Ark.,01/12/2019,68,75,Away,,,714,1004,2019,346
Southeastern La.,01/16/2019,69,76,Away,,,605,655,2019,346
Incarnate Word,01/23/2019,87,81,Home,,1 OT,2464,2743,2019,346
Sam Houston St.,01/26/2019,59,69,Away,,,1229,624,2019,346
Nicholls St.,01/30/2019,90,69,Away,,,315,483,2019,346
McNeese,02/02/2019,84,75,Away,,,2492,402,2019,346
Abilene Christian,02/06/2019,64,75,Home,,,2438,2,2019,346
SFA,02/09/2019,82,67,Away,,,5752,676,2019,346
Northwestern St.,02/13/2019,75,70,Home,,,1860,508,2019,346
Sam Houston St.,02/16/2019,75,72,Home,,,2855,624,2019,346
Incarnate Word,02/20/2019,76,58,Away,,,554,2743,2019,346
A&M-Corpus Christi,02/23/2019,63,58,Away,,,1250,26172,2019,346
Houston Baptist,02/27/2019,110,75,Home,,,2863,287,2019,346
SFA,03/02/2019,81,79,Home,,,3551,676,2019,346
McNeese,03/09/2019,83,58,Home,,,5218,402,2019,346
Houston Baptist,03/13/2019,81,79,Neutral,"Katy, TX",,0,287,2019,346
New Orleans,03/14/2019,72,76,Neutral,"Katy, TX",,0,474,2019,346
Messiah,11/13/2018,81,72,Home,,,610,411,2019,30085
Salisbury,11/16/2018,73,92,Away,,,0,622,2019,30085
DeSales,11/17/2018,68,80,Neutral,"Salisbury, MD",,75,20,2019,30085
Wesley,11/20/2018,56,95,Away,,,200,763,2019,30085
Penn St.-Berks,11/28/2018,74,58,Away,,,244,30044,2019,30085
St. Elizabeth,12/01/2018,73,59,Home,,,376,9684,2019,30085
Gallaudet,12/05/2018,70,61,Home,,,441,245,2019,30085
Centenary (NJ),12/08/2018,69,63,Home,,,396,12884,2019,30085
Dickinson,12/13/2018,44,53,Home,,,267,185,2019,30085
Juniata,01/02/2019,63,81,Neutral,"Memorial Gymnasium, Memorial Gymnasium",,200,325,2019,30085
Cabrini,01/05/2019,83,78,Away,,,183,88,2019,30085
Penn College,01/09/2019,68,52,Away,,,67,30190,2019,30085
Cobleskill St.,01/12/2019,69,85,Home,,,303,30083,2019,30085
SUNY Poly,01/13/2019,71,67,Home,,,291,9500,2019,30085
Penn St.-Berks,01/16/2019,91,52,Home,,,379,30044,2019,30085
Penn St.-Abington,01/18/2019,82,61,Away,,,89,30114,2019,30085
St. Elizabeth,01/23/2019,86,73,Away,,,214,9684,2019,30085
Cazenovia,01/26/2019,80,87,Away,,,0,23624,2019,30085
Penn College,01/30/2019,79,68,Home,,,304,30190,2019,30085
Morrisville St.,02/02/2019,89,77,Home,,,409,30067,2019,30085
Cairn,02/04/2019,72,75,Home,,,496,1305,2019,30085
Wells,02/09/2019,74,80,Away,,,215,761,2019,30085
Keuka,02/10/2019,80,63,Away,,,90,1159,2019,30085
Gallaudet,02/13/2019,71,73,Away,,,252,245,2019,30085
Penn St.-Abington,02/16/2019,78,85,Home,,,497,30114,2019,30085
SUNY Poly,02/23/2019,64,67,Neutral,"Morrisville, NY",,200,9500,2019,30085
Anderson (SC),11/09/2018,75,71,Neutral,"Central, SC",,321,13028,2019,1167
Carson-Newman,11/10/2018,65,77,Neutral,"Central, S.C.",,206,1000,2019,1167
Tusculum,11/14/2018,62,73,Home,,,823,12830,2019,1167
Livingstone,11/20/2018,82,85,Away,,,335,359,2019,1167
Tusculum,11/24/2018,61,84,Away,,,216,12830,2019,1167
Erskine,11/28/2018,76,79,Home,,,690,1072,2019,1167
Columbus St.,12/01/2018,78,88,Home,,,346,159,2019,1167
Georgia College,12/04/2018,82,74,Home,,,365,1096,2019,1167
Young Harris,12/13/2018,103,118,Away,,,516,30154,2019,1167
Clayton St.,12/19/2018,68,72,Away,,,179,20576,2019,1167
Young Harris,01/02/2019,128,121,Home,,,143,30154,2019,1167
Ga. Southwestern,01/05/2019,97,80,Home,,,324,1097,2019,1167
UNC Pembroke,01/08/2019,68,107,Away,,,1203,537,2019,1167
Flagler,01/12/2019,90,88,Away,,1 OT,337,30092,2019,1167
Francis Marion,01/16/2019,83,93,Home,,,649,1085,2019,1167
Georgia College,01/19/2019,64,80,Away,,,445,1096,2019,1167
Clayton St.,01/21/2019,95,76,Home,,,620,20576,2019,1167
S.C. Aiken,01/26/2019,82,92,Away,,,932,11276,2019,1167
North Georgia,01/30/2019,107,104,Home,,1 OT,491,30052,2019,1167
Augusta,02/02/2019,66,95,Away,,,655,39,2019,1167
UNC Pembroke,02/06/2019,88,80,Home,,,857,537,2019,1167
Flagler,02/09/2019,72,66,Home,,,1438,30092,2019,1167
Francis Marion,02/13/2019,56,90,Away,,,988,1085,2019,1167
Columbus St.,02/16/2019,95,90,Away,,,2478,159,2019,1167
Ga. Southwestern,02/18/2019,85,82,Away,,,448,1097,2019,1167
S.C. Aiken,02/23/2019,103,108,Home,,,616,11276,2019,1167
North Georgia,02/27/2019,101,87,Away,,,867,30052,2019,1167
Augusta,03/02/2019,67,87,Home,,,471,39,2019,1167
S.C. Aiken,03/06/2019,74,90,Away,,,431,11276,2019,1167
Lincoln (MO),11/16/2018,67,76,Away,,,1070,356,2019,347
Lindenwood (MO),11/17/2018,72,89,Neutral,"Jefferson City, MO",,116,30136,2019,347
Christian Bros.,11/20/2018,83,79,Away,,,614,1015,2019,347
Paine,11/24/2018,61,48,Away,,,537,535,2019,347
Benedict,11/26/2018,95,87,Away,,1 OT,0,55,2019,347
Central St. (OH),11/29/2018,77,76,Home,,,225,30049,2019,347
Kentucky St.,12/01/2018,82,76,Home,,,242,332,2019,347
Christian Bros.,12/05/2018,54,51,Home,,,135,1015,2019,347
Clark Atlanta,12/08/2018,76,80,Neutral,"Atlanta, GA (Forbes Arena)",1 OT,373,144,2019,347
West Florida,12/09/2018,65,62,Neutral,"Atlanta, GA",,225,11740,2019,347
Albany St. (GA),12/31/2018,63,68,Away,,,189,13,2019,347
Fort Valley St.,01/02/2019,84,64,Away,,,77,237,2019,347
Clark Atlanta,01/05/2019,72,74,Home,,,236,144,2019,347
Morehouse,01/07/2019,66,72,Home,,,347,445,2019,347
LeMoyne-Owen,01/12/2019,69,70,Away,,,1000,350,2019,347
Miles,01/19/2019,68,60,Home,,,238,422,2019,347
Tuskegee,01/21/2019,75,53,Home,,,427,720,2019,347
Kentucky St.,01/26/2019,100,81,Away,,,715,332,2019,347
Central St. (OH),01/28/2019,63,69,Away,,,788,30049,2019,347
Spring Hill,01/31/2019,81,68,Away,,,180,30191,2019,347
Tuskegee,02/02/2019,67,69,Away,,1 OT,1492,720,2019,347
Miles,02/04/2019,52,59,Away,,,572,422,2019,347
LeMoyne-Owen,02/09/2019,87,83,Home,,,655,350,2019,347
Spring Hill,02/18/2019,87,71,Home,,,357,30191,2019,347
Benedict,02/26/2019,86,84,Neutral,"Birmingham, AL",,0,55,2019,347
Albany St. (GA),02/28/2019,65,73,Neutral,"Birmingham, AL",,0,13,2019,347
Fitchburg St.,11/10/2018,74,85,Away,,,100,227,2019,8486
Regis (MA),11/12/2018,72,71,Home,,,350,569,2019,8486
Babson,11/14/2018,58,82,Home,,,250,45,2019,8486
Nichols,11/17/2018,73,88,Away,,,197,484,2019,8486
Brandeis,11/19/2018,65,78,Away,,,275,73,2019,8486
Husson,11/26/2018,64,71,Home,,,200,1133,2019,8486
Worcester St.,11/29/2018,53,76,Home,,,275,809,2019,8486
MIT,12/01/2018,64,96,Away,,,125,398,2019,8486
Suffolk,12/04/2018,68,64,Home,,,150,684,2019,8486
Wheaton (MA),12/06/2018,52,68,Away,,,234,779,2019,8486
Amherst,12/08/2018,64,91,Away,,,483,24,2019,8486
Me.-Farmington,01/05/2019,68,87,Home,,,120,379,2019,8486
St. Joseph's (ME),01/08/2019,98,97,Home,,,100,605,2019,8486
Rivier,01/10/2019,109,81,Away,,,75,18422,2019,8486
St. Joseph (CT),01/17/2019,67,82,Away,,,500,8687,2019,8486
Regis (MA),01/19/2019,63,73,Away,,,205,569,2019,8486
Colby-Sawyer,01/24/2019,86,96,Home,,,120,152,2019,8486
Dean,01/29/2019,69,86,Home,,,130,30219,2019,8486
Emmanuel (MA),01/31/2019,89,71,Home,,,120,215,2019,8486
Johnson & Wales (RI),02/02/2019,58,90,Away,,,283,22626,2019,8486
Norwich,02/05/2019,90,65,Home,,,150,511,2019,8486
Tufts,02/07/2019,90,101,Home,,,176,717,2019,8486
Albertus Magnus,02/09/2019,93,98,Home,,,300,2798,2019,8486
Suffolk,02/13/2019,75,93,Away,,,110,684,2019,8486
Anna Maria,02/16/2019,89,75,Away,,,100,26,2019,8486
Albertus Magnus,02/19/2019,79,99,Away,,,375,2798,2019,8486
Wis.-Stout,11/09/2018,74,79,Neutral,"Superior, WI",1 OT,86,803,2019,348
Wis.-Superior,11/10/2018,74,62,Away,,,167,804,2019,348
Lakeland,11/15/2018,81,88,Away,,,445,1164,2019,348
MSOE,11/17/2018,54,73,Home,,,339,20220,2019,348
Silver Lake,11/27/2018,81,79,Home,,,299,,2019,348
Illinois Col.,11/30/2018,83,45,Home,,,527,297,2019,348
Grinnell,12/01/2018,107,122,Home,,,678,264,2019,348
Knox,12/05/2018,88,72,Away,,,100,337,2019,348
Beloit,12/08/2018,71,64,Away,,,321,53,2019,348
Wis.-Oshkosh,12/14/2018,53,91,Home,,,524,798,2019,348
Wis. Lutheran,12/19/2018,65,55,Away,,,105,8911,2019,348
Knox,12/29/2018,85,52,Home,,,294,337,2019,348
Ripon,01/02/2019,67,80,Home,,,678,577,2019,348
Monmouth (IL),01/05/2019,60,56,Home,,,534,438,2019,348
Lake Forest,01/08/2019,63,85,Away,,,211,344,2019,348
Grinnell,01/12/2019,104,135,Away,,,523,264,2019,348
Beloit,01/19/2019,67,48,Home,,,582,53,2019,348
Cornell College,01/25/2019,76,91,Away,,,271,166,2019,348
Monmouth (IL),01/26/2019,78,74,Away,,,225,438,2019,348
St. Norbert,01/31/2019,68,78,Home,,,556,614,2019,348
Ripon,02/02/2019,73,84,Away,,,469,577,2019,348
Lake Forest,02/05/2019,70,80,Home,,,297,344,2019,348
Cornell College,02/09/2019,86,75,Home,,,671,166,2019,348
St. Norbert,02/13/2019,62,90,Away,,,611,614,2019,348
Illinois Col.,02/16/2019,60,76,Away,,,725,297,2019,348
Georgian Court,11/09/2018,81,56,Neutral,"Albany, NY",,58,9004,2019,349
American Int'l,11/14/2018,70,74,Away,,,411,22,2019,349
Southern Conn. St.,11/17/2018,85,75,Away,,,215,658,2019,349
Adelphi,11/20/2018,83,74,Home,,,283,3,2019,349
Pitt.-Johnstown,11/23/2018,102,99,Neutral,"Indiana, PA",3 OT,90,546,2019,349
Indiana (PA),11/24/2018,48,60,Away,,,496,307,2019,349
Saint Rose,11/28/2018,77,60,Away,,,227,1347,2019,349
Pace,12/01/2018,53,56,Home,,,256,533,2019,349
Buffalo,12/05/2018,55,89,Away,,,4412,86,2019,349
New Haven,12/08/2018,62,55,Home,,,262,470,2019,349
Tarleton St.,12/18/2018,50,59,Neutral,"Las Vegas, NV",,100,1395,2019,349
Angelo St.,12/19/2018,64,54,Neutral,"Las Vegas, NV",,0,25,2019,349
Bentley,01/09/2019,58,66,Away,,,118,56,2019,349
Franklin Pierce,01/12/2019,56,75,Away,,,109,241,2019,349
Southern N.H.,01/15/2019,77,68,Home,,,277,468,2019,349
Merrimack,01/19/2019,62,76,Away,,,417,410,2019,349
Stonehill,01/23/2019,66,60,Home,,,466,682,2019,349
St. Anselm,01/26/2019,69,65,Away,,,774,593,2019,349
Saint Michael's,01/30/2019,66,63,Home,,,363,613,2019,349
Assumption,02/02/2019,71,47,Home,,,417,36,2019,349
Adelphi,02/06/2019,77,63,Away,,,499,3,2019,349
American Int'l,02/09/2019,87,72,Home,,,487,22,2019,349
Southern Conn. St.,02/16/2019,91,97,Home,,1 OT,421,658,2019,349
Pace,02/20/2019,74,52,Away,,,277,533,2019,349
Saint Rose,02/23/2019,71,57,Home,,,471,1347,2019,349
New Haven,02/26/2019,57,56,Away,,,293,470,2019,349
Pace,03/03/2019,86,66,Home,,,0,533,2019,349
Merrimack,03/06/2019,77,84,Home,,1 OT,0,410,2019,349
St. Thomas Aquinas,03/16/2019,59,61,Neutral,"Manchester, NH",,0,1348,2019,349
Neumann,11/10/2018,80,87,Neutral,"Middletown, PA",1 OT,175,1254,2019,351
Gettysburg,11/11/2018,84,80,Neutral,"Middletown, PA",,212,258,2019,351
Bryn Athyn,11/16/2018,93,81,Home,,1 OT,296,30188,2019,351
Wilkes,11/17/2018,81,83,Home,,,856,784,2019,351
Elizabethtown,11/20/2018,0,0,Away,,,149,211,2019,351
Stevenson,11/28/2018,79,84,Home,,,243,21852,2019,351
Albright,12/01/2018,56,86,Away,,,1069,16,2019,351
Lycoming,12/05/2018,54,63,Home,,,245,373,2019,351
Cabrini,12/07/2018,83,67,Neutral,"Huntingdon, PA",,50,88,2019,351
Juniata,12/08/2018,71,90,Away,,,400,325,2019,351
Hood,12/15/2018,92,85,Home,,,950,8404,2019,351
Gwynedd Mercy,12/19/2018,68,83,Away,,,100,12399,2019,351
Dickinson,01/02/2019,66,84,Away,,,180,185,2019,351
Widener,01/05/2019,77,71,Away,,,219,783,2019,351
Arcadia,01/09/2019,57,89,Away,,,239,966,2019,351
Alvernia,01/12/2019,78,83,Away,,,507,938,2019,351
Messiah,01/16/2019,82,78,Home,,,1255,411,2019,351
Albright,01/19/2019,57,62,Home,,,367,16,2019,351
Lycoming,01/23/2019,56,70,Away,,,178,373,2019,351
Widener,01/30/2019,60,86,Home,,,178,783,2019,351
Hood,02/02/2019,75,103,Away,,,206,8404,2019,351
Stevenson,02/06/2019,85,75,Away,,,601,21852,2019,351
Arcadia,02/09/2019,62,75,Home,,,504,966,2019,351
Messiah,02/14/2019,64,77,Away,,,245,411,2019,351
Alvernia,02/16/2019,75,74,Home,,,403,938,2019,351
Embry-Riddle (FL),11/09/2018,72,74,Home,,,708,9680,2019,30013
Palm Beach Atl.,11/10/2018,82,86,Home,,,556,30045,2019,30013
North Georgia,11/14/2018,74,77,Home,,,630,30052,2019,30013
Brescia,11/17/2018,104,61,Home,,,655,,2019,30013
Tusculum,11/19/2018,56,79,Home,,,0,12830,2019,30013
King (TN),11/26/2018,58,72,Home,,,371,30051,2019,30013
AUM,11/29/2018,74,56,Away,,,674,30093,2019,30013
Martin Methodist,12/08/2018,72,48,Home,,,601,,2019,30013
Shorter,12/12/2018,75,36,Away,,,50,30151,2019,30013
Valdosta St.,12/15/2018,71,70,Home,,,640,734,2019,30013
West Florida,12/17/2018,70,67,Home,,,518,11740,2019,30013
Trevecca Nazarene,12/31/2018,61,44,Away,,,913,30002,2019,30013
Union (TN),01/03/2019,71,67,Away,,,457,30153,2019,30013
Christian Bros.,01/05/2019,70,55,Away,,,218,1015,2019,30013
West Ga.,01/10/2019,66,70,Home,,,928,766,2019,30013
Ala.-Huntsville,01/12/2019,58,75,Home,,,924,10,2019,30013
Montevallo,01/17/2019,65,55,Home,,,607,1238,2019,30013
West Ala.,01/19/2019,68,70,Home,,,662,358,2019,30013
Mississippi Col.,01/24/2019,74,64,Away,,,212,429,2019,30013
Delta St.,01/26/2019,56,70,Away,,,877,181,2019,30013
Mississippi Col.,02/02/2019,68,71,Home,,,739,429,2019,30013
Montevallo,02/07/2019,64,56,Away,,,850,1238,2019,30013
West Ala.,02/09/2019,70,79,Away,,,289,358,2019,30013
Ala.-Huntsville,02/14/2019,60,66,Away,,,1472,10,2019,30013
AUM,02/16/2019,73,60,Home,,,1077,30093,2019,30013
Union (TN),02/21/2019,76,65,Home,,,941,30153,2019,30013
West Ga.,02/23/2019,74,77,Away,,,626,766,2019,30013
Shorter,02/28/2019,75,62,Home,,,872,30151,2019,30013
West Ala.,03/05/2019,69,74,Away,,1 OT,619,358,2019,30013
Middle Tenn.,11/06/2018,69,91,Away,,,3255,419,2019,13302
Columbus St.,11/09/2018,84,91,Neutral,"Bristol, TN",,237,159,2019,13302
Flagler,11/10/2018,68,81,Neutral,"Bristol, Tenn.",,217,30092,2019,13302
Carson-Newman,11/14/2018,77,108,Away,,,547,1000,2019,13302
Tusculum,11/17/2018,71,68,Home,,,417,12830,2019,13302
Piedmont Int'l,11/19/2018,87,86,Home,,,245,,2019,13302
Davenport,11/23/2018,81,107,Neutral,"Daytona Beach, FL",,172,30221,2019,13302
P.R.-Mayaguez,11/24/2018,97,82,Neutral,"Daytona Beach, FL",,74,24361,2019,13302
Johnson C. Smith,11/29/2018,68,70,Home,,,0,323,2019,13302
Emmanuel (GA),12/01/2018,88,91,Away,,,100,30193,2019,13302
Limestone,12/04/2018,96,100,Home,,,276,1174,2019,13302
Southern Wesleyan,12/12/2018,87,70,Home,,,235,30192,2019,13302
North Greenville,12/15/2018,81,78,Home,,,0,9223,2019,13302
Anderson (SC),12/30/2018,79,93,Away,,,191,13028,2019,13302
Barton,01/02/2019,91,123,Away,,,495,15646,2019,13302
Belmont Abbey,01/05/2019,75,83,Home,,,317,2683,2019,13302
Erskine,01/08/2019,81,82,Away,,,235,1072,2019,13302
Mount Olive,01/10/2019,93,103,Home,,,197,1245,2019,13302
Emmanuel (GA),01/12/2019,82,91,Home,,,397,30193,2019,13302
King (TN),01/16/2019,74,70,Home,,,425,30051,2019,13302
Mount Olive,01/19/2019,78,70,Away,,,107,1245,2019,13302
Southern Wesleyan,01/21/2019,82,78,Away,,1 OT,357,30192,2019,13302
North Greenville,01/26/2019,100,66,Away,,,287,9223,2019,13302
Johnson (TN),02/02/2019,103,81,Home,,,423,,2019,13302
Limestone,02/06/2019,92,96,Away,,,375,1174,2019,13302
King (TN),02/13/2019,70,78,Away,,,677,30051,2019,13302
Barton,02/16/2019,78,97,Home,,,400,15646,2019,13302
Erskine,02/20/2019,86,82,Home,,,465,1072,2019,13302
Belmont Abbey,02/23/2019,76,97,Away,,,522,2683,2019,13302
Emmanuel (GA),03/05/2019,70,81,Away,,,200,30193,2019,13302
Monmouth,11/06/2018,85,61,Away,,,2224,439,2019,352
Miami (FL),11/09/2018,62,83,Away,,,6799,415,2019,352
Marist,11/13/2018,78,72,Home,,,681,386,2019,352
Princeton,11/16/2018,72,57,Home,,,1171,554,2019,352
Siena,11/21/2018,80,69,Away,,,4908,639,2019,352
Kansas St.,11/24/2018,58,77,Away,,,8578,327,2019,352
Arkansas St.,12/01/2018,82,70,Home,,,837,30,2019,352
Yale,12/05/2018,87,97,Away,,,847,813,2019,352
Mt. St. Mary's,12/08/2018,85,78,Away,,,1928,450,2019,352
Saint Francis (PA),12/22/2018,88,76,Home,,,811,600,2019,352
West Virginia,12/30/2018,68,78,Away,,,10754,768,2019,352
Lafayette,01/02/2019,86,83,Home,,,1309,342,2019,352
Loyola Maryland,01/06/2019,89,72,Home,,,890,369,2019,352
Holy Cross,01/09/2019,99,94,Away,,1 OT,1045,285,2019,352
Colgate,01/12/2019,78,91,Away,,,399,153,2019,352
American,01/16/2019,83,76,Home,,,1084,23,2019,352
Bucknell,01/19/2019,83,85,Home,,,1558,83,2019,352
Navy,01/23/2019,85,74,Away,,,1294,726,2019,352
Boston U.,01/26/2019,94,78,Home,,,1175,68,2019,352
Lafayette,01/30/2019,93,86,Away,,1 OT,1344,342,2019,352
Army West Point,02/02/2019,75,70,Away,,,873,725,2019,352
Colgate,02/04/2019,62,84,Home,,,966,153,2019,352
Navy,02/09/2019,83,57,Home,,,1803,726,2019,352
Bucknell,02/11/2019,75,87,Away,,,2793,83,2019,352
Boston U.,02/16/2019,84,79,Away,,,1303,68,2019,352
Army West Point,02/20/2019,91,81,Home,,,603,725,2019,352
Holy Cross,02/24/2019,71,73,Home,,,2804,285,2019,352
American,02/27/2019,80,66,Away,,,711,23,2019,352
Loyola Maryland,03/02/2019,73,92,Away,,,504,369,2019,352
Army West Point,03/07/2019,75,70,Home,,,1546,725,2019,352
Bucknell,03/10/2019,75,97,Away,,,2718,83,2019,352
Marymount (VA),11/10/2018,69,90,Home,,,250,394,2019,279
Mitchell,11/16/2018,82,91,Neutral,"North Dartmouth, MA",,75,30042,2019,279
Clark (MA),11/17/2018,81,65,Neutral,"North Dartmouth, MA",,175,145,2019,279
Keystone,11/26/2018,74,65,Away,,,100,30047,2019,279
John Jay,12/01/2018,65,83,Away,,,110,321,2019,279
Medgar Evers,12/04/2018,84,76,Home,,,0,403,2019,279
York (NY),12/07/2018,76,62,Away,,,106,2730,2019,279
Sarah Lawrence,12/09/2018,73,84,Away,,,203,30163,2019,279
Stevenson,12/28/2018,82,85,Home,,,304,21852,2019,279
Old Westbury,12/29/2018,59,75,Home,,,250,524,2019,279
Brooklyn,01/05/2019,62,76,Home,,,250,79,2019,279
Hunter,01/07/2019,81,69,Away,,,102,292,2019,279
Staten Island,01/09/2019,79,84,Home,,,150,675,2019,279
Baruch,01/12/2019,55,82,Away,,,275,58,2019,279
CCNY,01/16/2019,85,72,Home,,,250,480,2019,279
John Jay,01/19/2019,63,65,Home,,,300,321,2019,279
Medgar Evers,01/23/2019,83,90,Away,,,203,403,2019,279
York (NY),01/25/2019,79,89,Home,,,250,2730,2019,279
Brooklyn,01/29/2019,61,58,Away,,1 OT,88,79,2019,279
Hunter,02/01/2019,66,70,Home,,,200,292,2019,279
St. Joseph's (Brkln),02/04/2019,78,83,Home,,,100,30072,2019,279
Valley Forge,02/06/2019,75,63,Away,,,100,30166,2019,279
Staten Island,02/09/2019,55,72,Away,,,469,675,2019,279
Baruch,02/11/2019,58,68,Home,,,250,58,2019,279
CCNY,02/13/2019,83,71,Away,,,0,480,2019,279
John Jay,02/16/2019,63,65,Away,,,375,321,2019,279
Shorter,11/09/2018,59,55,Away,,,150,30151,2019,350
Union (TN),11/10/2018,70,75,Neutral,"Rome, GA",,20,30153,2019,350
Lindenwood (MO),11/16/2018,74,78,Neutral,"Jefferson City, MO",,525,30136,2019,350
Lincoln (MO),11/17/2018,81,70,Away,,,801,356,2019,350
Wilberforce,11/19/2018,57,46,Home,,,0,,2019,350
Benedict,11/24/2018,86,79,Away,,,0,55,2019,350
Paine,11/26/2018,93,67,Away,,,212,535,2019,350
Central St. (OH),12/01/2018,69,61,Home,,,534,30049,2019,350
Kentucky St.,12/03/2018,90,91,Home,,,375,332,2019,350
Fisk,12/12/2018,66,44,Home,,,341,,2019,350
Tougaloo,12/15/2018,68,87,Away,,,0,,2019,350
Union (TN),12/19/2018,80,73,Home,,,221,30153,2019,350
Albany St. (GA),12/29/2018,72,79,Away,,,172,13,2019,350
Fort Valley St.,12/31/2018,73,59,Away,,,118,237,2019,350
Morehouse,01/05/2019,66,70,Home,,,259,445,2019,350
Clark Atlanta,01/07/2019,77,84,Home,,,0,144,2019,350
Lane,01/12/2019,70,69,Home,,,1000,347,2019,350
Spring Hill,01/14/2019,79,78,Away,,,200,30191,2019,350
Tuskegee,01/19/2019,79,70,Home,,,264,720,2019,350
Miles,01/21/2019,72,64,Home,,,273,422,2019,350
Central St. (OH),01/26/2019,78,69,Away,,,713,30049,2019,350
Kentucky St.,01/28/2019,77,99,Away,,,782,332,2019,350
Miles,02/02/2019,67,65,Away,,,0,422,2019,350
Tuskegee,02/04/2019,82,73,Away,,,897,720,2019,350
Lane,02/09/2019,83,87,Away,,,655,347,2019,350
Spring Hill,02/16/2019,96,85,Home,,,193,30191,2019,350
Rust,02/21/2019,88,75,Home,,,781,,2019,350
Spring Hill,02/26/2019,93,87,Neutral,"Birmingham, AL",,0,30191,2019,350
Clark Atlanta,02/28/2019,94,86,Neutral,"Birmingham, AL",,0,144,2019,350
Paine,03/01/2019,65,58,Neutral,"Birmingham, AL",1 OT,0,535,2019,350
Miles,03/02/2019,46,70,Neutral,"Birmingham, AL",,0,422,2019,350
Tennessee,11/06/2018,41,86,Away,,,16156,694,2019,1170
Young Harris,11/09/2018,101,72,Home,,,1021,30154,2019,1170
Emmanuel (GA),11/10/2018,91,87,Home,,,956,30193,2019,1170
Southern Wesleyan,11/13/2018,83,52,Home,,,300,30192,2019,1170
Livingstone,11/16/2018,91,89,Away,,2 OT,757,359,2019,1170
Johnson C. Smith,11/17/2018,101,72,Away,,,715,323,2019,1170
Newberry,11/20/2018,88,82,Home,,,550,1257,2019,1170
Limestone,11/24/2018,76,75,Away,,,250,1174,2019,1170
Queens (NC),11/28/2018,69,76,Home,,,759,11504,2019,1170
Carson-Newman,12/05/2018,78,62,Away,,,922,1000,2019,1170
Clayton St.,12/12/2018,74,75,Home,,,450,20576,2019,1170
Anderson (SC),12/15/2018,69,74,Away,,,373,13028,2019,1170
Belmont Abbey,12/19/2018,80,77,Away,,,652,2683,2019,1170
Tusculum,01/05/2019,77,74,Home,,,925,12830,2019,1170
Wingate,01/09/2019,67,64,Away,,,823,1462,2019,1170
Mars Hill,01/12/2019,93,86,Home,,2 OT,1014,1199,2019,1170
Coker,01/16/2019,75,64,Away,,,317,1023,2019,1170
Lincoln Memorial,01/19/2019,68,79,Away,,,810,1176,2019,1170
Catawba,01/23/2019,73,65,Home,,,1033,1001,2019,1170
Queens (NC),01/30/2019,92,79,Away,,,516,11504,2019,1170
Carson-Newman,02/02/2019,100,91,Home,,1 OT,945,1000,2019,1170
Newberry,02/06/2019,101,103,Away,,,520,1257,2019,1170
