opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Rochester College,12/18/2019,54,63,Home,,,0,,2020,24361
Pitt.-Johnstown,11/27/2019,57,82,Neutral,"San Juan, PR",,0,546,2020,2716
Mo.-St. Louis,12/18/2019,40,85,Neutral,"Coliseo Ruben Rodriguez, Coliseo Ruben Rodriguez",,100,436,2020,2716
Georgian Court,11/08/2019,79,69,Neutral,"Garden City, NY (hosted by Adelphi University)",,140,9004,2020,533
Queens (NY),11/09/2019,62,50,Neutral,"Garden City, NY",,104,560,2020,533
Concordia (NY),11/16/2019,97,55,Home,,,270,162,2020,533
Mercy,11/20/2019,99,64,Home,,,295,407,2020,533
American Int'l,11/23/2019,78,66,Away,,,247,22,2020,533
New Haven,11/26/2019,77,61,Home,,,220,470,2020,533
Molloy,12/01/2019,69,61,Home,,,209,437,2020,533
Saint Rose,12/04/2019,94,82,Away,,,162,1347,2020,533
NYIT,12/07/2019,68,65,Away,,,150,477,2020,533
Adelphi,12/10/2019,53,67,Home,,,327,3,2020,533
Jefferson,12/12/2019,55,64,Away,,,131,543,2020,533
Staten Island,12/14/2019,94,54,Home,,,267,675,2020,533
Southern N.H.,12/21/2019,80,76,Home,,,164,468,2020,533
Southern Conn. St.,01/04/2020,61,64,Away,,,300,658,2020,533
Le Moyne,01/08/2020,61,77,Home,,,153,349,2020,533
St. Anselm,01/11/2020,74,79,Home,,,175,593,2020,533
Assumption,01/14/2020,61,67,Away,,,207,36,2020,533
Bentley,01/18/2020,76,66,Home,,,125,56,2020,533
Stonehill,01/22/2020,61,60,Away,,,375,682,2020,533
Saint Michael's,01/25/2020,78,80,Away,,,723,613,2020,533
Franklin Pierce,01/29/2020,75,72,Home,,,285,241,2020,533
Southern N.H.,02/01/2020,68,74,Away,,,412,468,2020,533
New Haven,02/05/2020,53,48,Away,,,307,470,2020,533
Saint Rose,02/08/2020,82,71,Home,,,480,1347,2020,533
Southern Conn. St.,02/11/2020,94,98,Home,,1 OT,587,658,2020,533
Adelphi,02/19/2020,87,83,Away,,1 OT,534,3,2020,533
American Int'l,02/22/2020,65,69,Home,,,527,22,2020,533
Le Moyne,02/25/2020,85,73,Away,,,485,349,2020,533
Southern N.H.,02/28/2020,90,75,Home,,,523,468,2020,533
St. Anselm,03/01/2020,77,82,Away,,,411,593,2020,533
Stanislaus St.,11/05/2019,69,47,Home,,,2802,103,2020,534
South Dakota,11/08/2019,62,72,Neutral,"Honolulu, HI",,0,650,2020,534
Florida A&M,11/10/2019,76,54,Neutral,"Honolulu, HI",,0,228,2020,534
Hawaii,11/11/2019,67,72,Away,,,4935,277,2020,534
Pacific Union,11/14/2019,86,48,Home,,,1279,,2020,534
UC Riverside,11/17/2019,58,51,Home,,,1243,111,2020,534
Coppin St.,11/19/2019,64,60,Home,,,1309,165,2020,534
Boise St.,11/23/2019,76,82,Home,,3 OT,1859,66,2020,534
SIUE,11/26/2019,78,50,Home,,,1102,660,2020,534
Longwood,11/29/2019,69,51,Home,,,1858,363,2020,534
Cal St. Fullerton,12/04/2019,62,59,Home,,,1534,97,2020,534
Long Beach St.,12/07/2019,65,46,Away,,,2695,99,2020,534
CSUN,12/15/2019,79,73,Home,,,1284,101,2020,534
UNLV,12/18/2019,74,66,Away,,,7023,465,2020,534
Idaho St.,12/21/2019,77,66,Home,,,1629,294,2020,534
UC Irvine,12/28/2019,56,69,Away,,,1855,109,2020,534
Pepperdine,01/02/2020,59,56,Away,,,1015,541,2020,534
Saint Mary's (CA),01/04/2020,107,99,Home,,4 OT,2577,610,2020,534
San Francisco,01/11/2020,75,79,Home,,,2382,629,2020,534
Portland,01/16/2020,65,55,Away,,,1426,551,2020,534
Santa Clara,01/18/2020,80,84,Away,,,1760,631,2020,534
BYU,01/23/2020,60,74,Home,,,3097,77,2020,534
Gonzaga,01/25/2020,59,92,Away,,,6000,260,2020,534
LMU (CA),01/30/2020,62,50,Home,,,2291,370,2020,534
San Diego,02/01/2020,66,58,Home,,,0,627,2020,534
San Francisco,02/06/2020,60,48,Away,,,1748,629,2020,534
Pepperdine,02/08/2020,79,78,Home,,,2707,541,2020,534
Portland,02/13/2020,75,55,Home,,,1785,551,2020,534
Saint Mary's (CA),02/15/2020,63,71,Away,,,3500,610,2020,534
Santa Clara,02/22/2020,87,74,Home,,,3043,631,2020,534
LMU (CA),02/27/2020,60,53,Away,,,946,370,2020,534
San Diego,02/29/2020,71,64,Away,,,1419,627,2020,534
San Francisco,03/07/2020,54,72,Neutral,"Las Vegas, NV",,0,629,2020,534
UC Santa Cruz,11/08/2019,115,111,Away,,1 OT,104,113,2020,2751
Johnson & Wales (CO),11/09/2019,99,96,Neutral,"Santa Cruz, CA",,80,30046,2020,2751
Seattle U,11/12/2019,81,115,Away,,,921,1356,2020,2751
Eastern Ore.,11/15/2019,125,132,Home,,1 OT,467,,2020,2751
Concordia (TX),11/22/2019,106,114,Home,,,521,24400,2020,2751
Sul Ross St.,11/23/2019,106,112,Home,,,0,1390,2020,2751
Pomona-Pitzer,11/29/2019,95,117,Away,,,0,549,2020,2751
Claremont-M-S,11/30/2019,92,114,Away,,,137,142,2020,2751
Eastern Ore.,12/14/2019,90,127,Away,,,0,,2020,2751
Mary Washington,12/18/2019,98,93,Home,,,143,390,2020,2751
Linfield,01/03/2020,91,93,Home,,,323,1179,2020,2751
Lewis & Clark,01/04/2020,116,110,Away,,,246,22235,2020,2751
George Fox,01/07/2020,85,115,Home,,,203,1094,2020,2751
Puget Sound,01/10/2020,87,89,Away,,,407,557,2020,2751
Whitman,01/17/2020,90,118,Home,,,0,780,2020,2751
Whitworth,01/18/2020,75,94,Home,,,0,1454,2020,2751
Willamette,01/24/2020,124,113,Home,,,232,785,2020,2751
Pacific Lutheran,01/25/2020,96,97,Away,,,489,1297,2020,2751
Lewis & Clark,01/31/2020,88,89,Home,,,164,22235,2020,2751
Linfield,02/01/2020,87,116,Away,,,526,1179,2020,2751
George Fox,02/04/2020,99,96,Away,,,134,1094,2020,2751
Puget Sound,02/08/2020,77,105,Home,,,347,557,2020,2751
Whitworth,02/14/2020,78,91,Away,,,1120,1454,2020,2751
Whitman,02/15/2020,88,91,Away,,,572,780,2020,2751
Pacific Lutheran,02/21/2020,78,91,Home,,,154,1297,2020,2751
Willamette,02/22/2020,99,91,Away,,,425,785,2020,2751
Seattle U,11/05/2019,64,98,Away,,,828,1356,2020,1297
Johnson & Wales (CO),11/08/2019,72,42,Neutral,"Santa Cruz, CA",,40,30046,2020,1297
UC Santa Cruz,11/09/2019,57,60,Away,,,75,113,2020,1297
Chapman,11/22/2019,68,69,Neutral,"Tacoma, WA",1 OT,230,134,2020,1297
Warner Pacific,11/23/2019,94,86,Neutral,"Tacoma, WA",,347,,2020,1297
Evergreen St.,11/26/2019,71,76,Away,,,165,,2020,1297
Wis.-Eau Claire,11/30/2019,56,67,Home,,,104,793,2020,1297
Portland Bible,12/06/2019,77,40,Away,,,47,,2020,1297
Northwest Chrst.,12/14/2019,84,91,Away,,,0,,2020,1297
Northwest Indian,12/20/2019,109,37,Home,,,0,,2020,1297
Whitworth,01/03/2020,59,75,Away,,,675,1454,2020,1297
Whitman,01/04/2020,66,84,Away,,,634,780,2020,1297
Linfield,01/10/2020,54,68,Home,,,508,1179,2020,1297
George Fox,01/11/2020,87,76,Home,,,430,1094,2020,1297
Puget Sound,01/14/2020,75,65,Away,,,477,557,2020,1297
Willamette,01/17/2020,97,70,Away,,,65,785,2020,1297
Lewis & Clark,01/24/2020,88,83,Home,,,318,22235,2020,1297
Pacific (OR),01/25/2020,97,96,Home,,,489,2751,2020,1297
Whitman,01/31/2020,66,77,Home,,,450,780,2020,1297
Whitworth,02/01/2020,81,87,Home,,,410,1454,2020,1297
George Fox,02/07/2020,71,65,Away,,,305,1094,2020,1297
Linfield,02/08/2020,75,88,Away,,,272,1179,2020,1297
Puget Sound,02/11/2020,63,62,Home,,,440,557,2020,1297
Willamette,02/15/2020,90,75,Home,,,428,785,2020,1297
Pacific (OR),02/21/2020,91,78,Away,,,154,2751,2020,1297
Lewis & Clark,02/22/2020,74,66,Away,,,370,22235,2020,1297
Whitworth,02/27/2020,57,87,Away,,,1008,1454,2020,1297
Flagler,11/23/2019,43,94,Home,,,489,30092,2020,535
S.C. Aiken,11/25/2019,65,84,Away,,,918,11276,2020,535
LeMoyne-Owen,11/30/2019,57,65,Home,,,279,350,2020,535
Miles,12/02/2019,62,70,Home,,,318,422,2020,535
Flagler,12/04/2019,63,78,Away,,,274,30092,2020,535
Augusta,12/07/2019,68,98,Away,,,1503,39,2020,535
West Ala.,12/11/2019,45,85,Away,,,234,358,2020,535
Kentucky St.,12/14/2019,66,76,Away,,,225,332,2020,535
Central St. (OH),12/16/2019,58,83,Away,,,302,30049,2020,535
Lane,12/19/2019,80,77,Home,,,192,347,2020,535
Spring Hill,01/04/2020,107,118,Away,,1 OT,137,30191,2020,535
Tuskegee,01/06/2020,60,71,Away,,,547,720,2020,535
Benedict,01/11/2020,64,88,Away,,,300,55,2020,535
Albany St. (GA),01/18/2020,63,80,Home,,,383,13,2020,535
Morehouse,01/20/2020,66,61,Home,,,138,445,2020,535
Savannah St.,01/27/2020,57,81,Away,,,1524,632,2020,535
Fort Valley St.,02/01/2020,73,75,Home,,,337,237,2020,535
Clark Atlanta,02/03/2020,52,77,Away,,,578,144,2020,535
Clark Atlanta,02/08/2020,52,72,Home,,,1055,144,2020,535
Fort Valley St.,02/10/2020,74,69,Away,,,709,237,2020,535
Savannah St.,02/15/2020,76,80,Home,,,349,632,2020,535
Albany St. (GA),02/20/2020,53,73,Away,,,125,13,2020,535
Morehouse,02/22/2020,75,74,Away,,,1189,445,2020,535
Benedict,02/25/2020,75,93,Home,,,381,55,2020,535
Tuskegee,03/03/2020,78,73,Neutral,"Rock Hill, SC",,0,720,2020,535
Morehouse,03/05/2020,54,72,Neutral,"Rock Hill, SC",,0,445,2020,535
Lee,11/08/2019,80,83,Neutral,"Carrollton, GA",,62,30013,2020,30045
West Ga.,11/09/2019,87,86,Away,,1 OT,261,766,2020,30045
Clark Atlanta,11/11/2019,81,72,Away,,,387,144,2020,30045
Tuskegee,11/13/2019,91,71,Away,,,1073,720,2020,30045
Fla. Atlantic,11/16/2019,79,84,Away,,,0,229,2020,30045
Eckerd,11/23/2019,90,97,Home,,,311,208,2020,30045
Emmanuel (GA),11/26/2019,79,77,Home,,2 OT,135,30193,2020,30045
Albany St. (GA),11/30/2019,65,63,Home,,,147,13,2020,30045
Florida Tech,12/04/2019,74,69,Away,,,136,230,2020,30045
Embry-Riddle (FL),12/14/2019,80,105,Away,,,334,9680,2020,30045
Johnson (FL),12/16/2019,93,54,Home,,,74,,2020,30045
Washburn,12/19/2019,82,66,Neutral,"Fort Lauderdale, FL",,67,2814,2020,30045
Tampa,01/02/2020,81,64,Home,,,87,689,2020,30045
Saint Leo,01/04/2020,89,76,Away,,,386,608,2020,30045
Barry,01/08/2020,89,91,Home,,,270,49,2020,30045
Rollins,01/11/2020,92,80,Home,,,161,584,2020,30045
Nova Southeastern,01/15/2020,88,103,Away,,,505,24639,2020,30045
Fla. Southern,01/18/2020,79,81,Away,,,350,233,2020,30045
Lynn,01/22/2020,91,77,Home,,,180,20794,2020,30045
Eckerd,01/25/2020,65,57,Away,,,138,208,2020,30045
Florida Tech,01/29/2020,88,74,Home,,,131,230,2020,30045
Embry-Riddle (FL),02/05/2020,87,86,Home,,,212,9680,2020,30045
Tampa,02/08/2020,85,52,Away,,,318,689,2020,30045
Barry,02/12/2020,100,95,Away,,1 OT,415,49,2020,30045
Saint Leo,02/15/2020,93,64,Home,,,412,608,2020,30045
Nova Southeastern,02/19/2020,78,77,Home,,,367,24639,2020,30045
Rollins,02/22/2020,89,86,Away,,1 OT,530,584,2020,30045
Lynn,02/26/2020,73,76,Away,,,803,20794,2020,30045
Fla. Southern,02/29/2020,86,92,Home,,,411,233,2020,30045
Saint Leo,03/03/2020,96,69,Home,,,243,608,2020,30045
Nova Southeastern,03/05/2020,78,93,Away,,,412,24639,2020,30045
Alabama,11/05/2019,81,80,Away,,,11223,8,2020,540
Rice,11/09/2019,61,80,Away,,,0,574,2020,540
La Salle,11/13/2019,75,59,Home,,,2426,340,2020,540
Lafayette,11/19/2019,75,86,Away,,,1366,342,2020,540
Providence,11/23/2019,81,75,Away,,,10649,556,2020,540
UCF,11/28/2019,68,67,Neutral,"Anaheim, CA",,0,128,2020,540
Arizona,11/29/2019,82,92,Neutral,"Fullerton, CA",,2605,29,2020,540
Long Beach St.,12/01/2019,95,79,Neutral,"Fullerton, CA",,2185,99,2020,540
Villanova,12/04/2019,69,80,Away,,,6501,739,2020,540
Widener,12/21/2019,105,57,Home,,,2117,783,2020,540
Howard,12/30/2019,81,62,Away,,,659,290,2020,540
Princeton,01/04/2020,64,78,Home,,,3788,554,2020,540
Princeton,01/10/2020,58,63,Away,,,3040,554,2020,540
Saint Joseph's,01/18/2020,81,87,Home,,,6266,606,2020,540
Temple,01/25/2020,66,59,Home,,,6524,690,2020,540
Harvard,01/31/2020,75,72,Home,,1 OT,3146,275,2020,540
Dartmouth,02/01/2020,54,46,Home,,,3017,172,2020,540
Columbia,02/08/2020,76,67,Away,,,1855,158,2020,540
Cornell,02/09/2020,79,73,Away,,,889,167,2020,540
Brown,02/14/2020,63,75,Home,,,2454,80,2020,540
Yale,02/15/2020,69,61,Home,,,3856,813,2020,540
Dartmouth,02/21/2020,59,66,Away,,,650,172,2020,540
Harvard,02/22/2020,65,69,Away,,,1636,275,2020,540
Yale,02/28/2020,73,76,Away,,,2106,813,2020,540
Brown,02/29/2020,73,68,Away,,,1909,80,2020,540
Cornell,03/06/2020,78,64,Home,,,2965,167,2020,540
Columbia,03/07/2020,85,65,Home,,,3343,158,2020,540
Valley Forge,11/12/2019,117,105,Away,,,91,30166,2020,30190
Rosemont,11/16/2019,80,87,Home,,,222,15882,2020,30190
SUNY Delhi,11/17/2019,105,112,Home,,1 OT,305,30225,2020,30190
Alvernia,11/21/2019,65,85,Home,,,218,938,2020,30190
Lycoming,11/23/2019,60,71,Away,,,295,373,2020,30190
Elmira,11/26/2019,84,77,Home,,,106,213,2020,30190
Clarks Summit,12/03/2019,51,77,Away,,,100,958,2020,30190
Cobleskill St.,12/07/2019,77,100,Away,,,114,30083,2020,30190
King's (PA),01/02/2020,64,72,Away,,,175,336,2020,30190
Pitt.-Greensburg,01/07/2020,80,103,Away,,,123,11839,2020,30190
Cazenovia,01/11/2020,81,88,Home,,,233,23624,2020,30190
Morrisville St.,01/12/2020,71,76,Home,,,0,30067,2020,30190
Penn St. Harrisburg,01/15/2020,52,100,Home,,,233,30081,2020,30190
Penn St.-Abington,01/18/2020,92,78,Away,,,103,30114,2020,30190
Penn St.-Berks,01/21/2020,90,70,Home,,,167,30044,2020,30190
Gallaudet,01/25/2020,74,60,Home,,,317,245,2020,30190
Lancaster Bible,01/29/2020,63,85,Away,,,337,30085,2020,30190
Penn St. Harrisburg,02/01/2020,81,99,Away,,,427,30081,2020,30190
Penn St.-Abington,02/05/2020,64,78,Home,,,211,30114,2020,30190
Penn St.-Berks,02/08/2020,87,79,Away,,,219,30044,2020,30190
Lancaster Bible,02/12/2020,52,71,Home,,,378,30085,2020,30190
SUNY Poly,02/15/2020,82,91,Home,,,317,9500,2020,30190
Gallaudet,02/18/2020,92,60,Away,,,231,245,2020,30190
Keuka,02/21/2020,88,95,Away,,,178,1159,2020,30190
Wells,02/22/2020,80,84,Away,,,174,761,2020,30190
Lancaster Bible,02/25/2020,73,77,Away,,,521,30085,2020,30190
UMES,11/05/2019,84,46,Home,,,5869,393,2020,539
Wagner,11/09/2019,91,64,Home,,,6372,748,2020,539
Georgetown,11/14/2019,81,66,Away,,,8691,251,2020,539
Bucknell,11/19/2019,98,70,Home,,,6797,83,2020,539
Yale,11/23/2019,58,56,Home,,,6091,813,2020,539
Ole Miss,11/27/2019,72,74,Neutral,"Brooklyn, NY",,4114,433,2020,539
Syracuse,11/29/2019,85,64,Neutral,"Brooklyn, NY",,4159,688,2020,539
Wake Forest,12/04/2019,76,54,Home,,,6476,749,2020,539
Ohio St.,12/07/2019,74,106,Away,,,12901,518,2020,539
Maryland,12/10/2019,76,69,Home,,,8643,392,2020,539
Alabama,12/14/2019,73,71,Home,,,7736,8,2020,539
Central Conn. St.,12/20/2019,87,58,Home,,,6404,127,2020,539
Cornell,12/29/2019,90,59,Home,,,8316,167,2020,539
Iowa,01/04/2020,89,86,Neutral,"Philadelphia, PA",,7881,312,2020,539
Rutgers,01/07/2020,61,72,Away,,,8000,587,2020,539
Wisconsin,01/11/2020,49,58,Home,,,10139,796,2020,539
Minnesota,01/15/2020,69,75,Away,,,9714,428,2020,539
Ohio St.,01/18/2020,90,76,Home,,,14785,518,2020,539
Michigan,01/22/2020,72,63,Away,,,12707,418,2020,539
Indiana,01/29/2020,64,49,Home,,,7656,306,2020,539
Nebraska,02/01/2020,76,64,Away,,,15901,463,2020,539
Michigan St.,02/04/2020,75,70,Away,,,14797,416,2020,539
Minnesota,02/08/2020,83,77,Home,,,15261,428,2020,539
Purdue,02/11/2020,88,76,Away,,,14804,559,2020,539
Northwestern,02/15/2020,77,61,Home,,,14402,509,2020,539
Illinois,02/18/2020,56,62,Home,,,9506,301,2020,539
Indiana,02/23/2020,60,68,Away,,,17222,306,2020,539
Rutgers,02/26/2020,65,64,Home,,,8345,587,2020,539
Iowa,02/29/2020,68,77,Away,,,15056,312,2020,539
Michigan St.,03/03/2020,71,79,Home,,,13437,416,2020,539
Northwestern,03/07/2020,69,80,Away,,,6084,509,2020,539
Indiana,03/12/2020,0,0,Neutral,"Indianapolis, IN",,0,306,2020,539
Marywood,11/09/2019,73,62,Home,,,460,397,2020,30081
Widener,11/10/2019,74,82,Home,,,210,783,2020,30081
Immaculata,11/13/2019,87,76,Home,,,205,303,2020,30081
Haverford,11/16/2019,76,71,Home,,,116,276,2020,30081
Washington Col.,11/23/2019,85,78,Away,,,220,753,2020,30081
Messiah,11/26/2019,61,72,Away,,,250,411,2020,30081
Wilson,12/03/2019,69,70,Away,,,135,12973,2020,30081
Wells,12/07/2019,78,61,Away,,,100,761,2020,30081
Elizabethtown,01/03/2020,71,80,Away,,,115,211,2020,30081
Nazareth,01/04/2020,82,87,Neutral,"Elizabethtown, PA",,65,461,2020,30081
SUNY Poly,01/11/2020,72,60,Home,,,440,9500,2020,30081
Cobleskill St.,01/12/2020,79,87,Home,,,215,30083,2020,30081
Penn College,01/15/2020,100,52,Away,,,233,30190,2020,30081
Lancaster Bible,01/17/2020,82,56,Home,,,218,30085,2020,30081
Penn St.-Abington,01/22/2020,80,64,Away,,,215,30114,2020,30081
Penn St.-Berks,01/25/2020,89,67,Home,,,375,30044,2020,30081
Gallaudet,01/29/2020,83,67,Away,,,171,245,2020,30081
Penn College,02/01/2020,99,81,Home,,,427,30190,2020,30081
Lancaster Bible,02/05/2020,91,65,Away,,,362,30085,2020,30081
Penn St.-Abington,02/08/2020,89,49,Home,,,244,30114,2020,30081
Gallaudet,02/12/2020,62,67,Home,,,149,245,2020,30081
Keuka,02/15/2020,95,68,Home,,,448,1159,2020,30081
Penn St.-Berks,02/18/2020,111,67,Away,,,298,30044,2020,30081
Cazenovia,02/21/2020,84,67,Away,,,122,23624,2020,30081
Morrisville St.,02/22/2020,80,65,Away,,,310,30067,2020,30081
Morrisville St.,02/28/2020,96,60,Home,,,975,30067,2020,30081
Lancaster Bible,02/29/2020,76,69,Home,,1 OT,0,30085,2020,30081
Johns Hopkins,03/06/2020,104,96,Away,,2 OT,0,322,2020,30081
Yeshiva,03/07/2020,83,102,Neutral,"Baltimore, MD",,0,814,2020,30081
Drew,11/12/2019,56,93,Away,,,558,190,2020,30114
Cairn,11/15/2019,99,93,Away,,,265,1305,2020,30114
Immaculata,11/19/2019,68,67,Away,,,139,303,2020,30114
Arcadia,11/23/2019,92,77,Home,,,70,966,2020,30114
Keuka,12/07/2019,89,81,Away,,,185,1159,2020,30114
Clarks Summit,12/10/2019,72,69,Away,,,75,958,2020,30114
Johnson & Wales (RI),12/13/2019,76,84,Neutral,"Huntingdon, PA",,50,22626,2020,30114
Houghton,12/14/2019,86,73,Neutral,"Huntingdon, PA",,40,30160,2020,30114
Gwynedd Mercy,01/03/2020,60,75,Home,,,90,12399,2020,30114
St. Mary's (MD),01/07/2020,62,65,Away,,,113,611,2020,30114
Cobleskill St.,01/11/2020,95,93,Home,,1 OT,80,30083,2020,30114
SUNY Poly,01/12/2020,59,60,Home,,,85,9500,2020,30114
Gallaudet,01/15/2020,65,67,Away,,,37,245,2020,30114
Penn College,01/18/2020,78,92,Home,,,103,30190,2020,30114
Penn St. Harrisburg,01/22/2020,64,80,Home,,,215,30081,2020,30114
Lancaster Bible,01/25/2020,59,74,Away,,,487,30085,2020,30114
Penn St.-Berks,01/28/2020,67,73,Away,,,188,30044,2020,30114
Gallaudet,02/01/2020,53,70,Home,,,85,245,2020,30114
Penn College,02/05/2020,78,64,Away,,,211,30190,2020,30114
Penn St. Harrisburg,02/08/2020,49,89,Away,,,244,30081,2020,30114
Penn St.-Berks,02/12/2020,94,51,Home,,,106,30044,2020,30114
Wells,02/15/2020,63,47,Home,,,150,761,2020,30114
Lancaster Bible,02/18/2020,65,44,Home,,,120,30085,2020,30114
Morrisville St.,02/21/2020,71,69,Away,,1 OT,250,30067,2020,30114
Cazenovia,02/22/2020,71,86,Away,,,0,23624,2020,30114
Bethany (WV),11/09/2019,98,95,Away,,,100,59,2020,25719
Juniata,11/16/2019,68,66,Home,,,303,325,2020,25719
Walsh,11/23/2019,76,119,Away,,,185,30141,2020,25719
La Roche,11/26/2019,84,113,Away,,,0,1163,2020,25719
Pitt.-Greensburg,12/04/2019,74,81,Home,,,188,11839,2020,25719
Alfred St.,12/07/2019,78,69,Home,,,144,30170,2020,25719
Mount Aloysius,12/11/2019,70,64,Home,,,293,30036,2020,25719
D'Youville,12/14/2019,112,91,Home,,,183,1059,2020,25719
Southern Va.,12/27/2019,70,58,Neutral,"Winchester, VA",,117,30164,2020,25719
Methodist,12/28/2019,76,65,Neutral,"Winchester, VA",,143,412,2020,25719
Medaille,01/04/2020,77,110,Away,,,46,23725,2020,25719
Hilbert,01/08/2020,90,99,Away,,,87,8398,2020,25719
Pitt.-Bradford,01/11/2020,86,55,Away,,,160,1315,2020,25719
Penn St.-Behrend,01/18/2020,74,63,Home,,,228,538,2020,25719
Alfred St.,01/20/2020,77,66,Away,,,154,30170,2020,25719
La Roche,01/22/2020,63,83,Home,,,188,1163,2020,25719
D'Youville,01/25/2020,98,85,Away,,,105,1059,2020,25719
Franciscan,01/29/2020,85,75,Away,,,165,30069,2020,25719
Medaille,02/01/2020,98,80,Home,,,311,23725,2020,25719
Pitt.-Greensburg,02/05/2020,79,99,Away,,,176,11839,2020,25719
Pitt.-Bradford,02/08/2020,97,66,Home,,,411,1315,2020,25719
Grove City,02/12/2020,68,78,Away,,,375,265,2020,25719
Penn St.-Behrend,02/15/2020,58,71,Away,,,357,538,2020,25719
Franciscan,02/17/2020,98,101,Home,,2 OT,360,30069,2020,25719
Mount Aloysius,02/19/2020,62,80,Away,,,200,30036,2020,25719
Hilbert,02/22/2020,97,74,Home,,,510,8398,2020,25719
Hilbert,02/25/2020,81,73,Home,,,382,8398,2020,25719
La Roche,02/28/2020,76,87,Away,,,405,1163,2020,25719
Hood,03/04/2020,76,79,Home,,,378,8404,2020,25719
Thiel,11/12/2019,94,73,Away,,,50,707,2020,538
Allegheny,11/20/2019,71,78,Home,,,213,19,2020,538
Alfred St.,11/23/2019,75,59,Home,,,178,30170,2020,538
Medaille,11/26/2019,82,68,Away,,,95,23725,2020,538
Pitt.-Greensburg,11/30/2019,69,71,Away,,,165,11839,2020,538
D'Youville,12/04/2019,82,56,Away,,,110,1059,2020,538
Carnegie Mellon,12/07/2019,66,69,Away,,,143,119,2020,538
Fredonia,12/11/2019,76,60,Away,,,0,242,2020,538
Mount Aloysius,12/14/2019,79,68,Home,,,278,30036,2020,538
Waynesburg,12/30/2019,62,57,Away,,,126,1434,2020,538
Franciscan,01/04/2020,81,71,Home,,,167,30069,2020,538
Pitt.-Bradford,01/08/2020,78,47,Home,,,248,1315,2020,538
La Roche,01/11/2020,55,57,Home,,,314,1163,2020,538
Hilbert,01/15/2020,69,65,Away,,,118,8398,2020,538
Penn St.-Altoona,01/18/2020,63,74,Away,,,228,25719,2020,538
D'Youville,01/22/2020,72,64,Home,,,105,1059,2020,538
Mount Aloysius,01/25/2020,66,55,Away,,1 OT,120,30036,2020,538
Pitt.-Greensburg,01/29/2020,66,64,Home,,,312,11839,2020,538
Franciscan,02/01/2020,52,54,Away,,,175,30069,2020,538
Alfred St.,02/05/2020,76,58,Away,,,109,30170,2020,538
La Roche,02/08/2020,92,96,Away,,2 OT,742,1163,2020,538
Medaille,02/12/2020,81,74,Home,,,178,23725,2020,538
Penn St.-Altoona,02/15/2020,71,58,Home,,,357,25719,2020,538
Hilbert,02/19/2020,77,61,Home,,,312,8398,2020,538
Pitt.-Bradford,02/22/2020,65,51,Away,,,175,1315,2020,538
Mount Aloysius,02/25/2020,65,52,Home,,,417,30036,2020,538
Pitt.-Greensburg,02/28/2020,73,68,Neutral,"Pittsburgh, PA",,250,11839,2020,538
La Roche,02/29/2020,61,62,Away,,,1085,1163,2020,538
Westminster (PA),03/04/2020,94,95,Home,,3 OT,267,1451,2020,538
Delaware Valley,11/09/2019,66,77,Away,,,260,179,2020,30044
Albright,11/11/2019,78,83,Away,,,1251,16,2020,30044
Elizabethtown,11/13/2019,73,87,Home,,,444,211,2020,30044
Gettysburg,11/20/2019,54,98,Away,,,141,258,2020,30044
Cairn,11/23/2019,92,96,Away,,,175,1305,2020,30044
Alvernia,11/26/2019,68,97,Home,,,402,938,2020,30044
SUNY Poly,12/07/2019,63,94,Away,,,100,9500,2020,30044
Centenary (NJ),12/21/2019,95,104,Away,,,125,12884,2020,30044
Valley Forge,01/08/2020,85,89,Away,,,74,30166,2020,30044
Morrisville St.,01/11/2020,71,90,Home,,,133,30067,2020,30044
Cazenovia,01/12/2020,93,107,Home,,,93,23624,2020,30044
Lancaster Bible,01/15/2020,68,82,Away,,,393,30085,2020,30044
Gallaudet,01/18/2020,89,81,Home,,,113,245,2020,30044
Penn College,01/21/2020,70,90,Away,,,167,30190,2020,30044
Penn St. Harrisburg,01/25/2020,67,89,Away,,,375,30081,2020,30044
Penn St.-Abington,01/28/2020,73,67,Home,,,188,30114,2020,30044
Lancaster Bible,02/01/2020,69,75,Home,,,318,30085,2020,30044
Gallaudet,02/04/2020,69,71,Away,,,154,245,2020,30044
Penn College,02/08/2020,79,87,Home,,,219,30190,2020,30044
Penn St.-Abington,02/12/2020,51,94,Away,,,106,30114,2020,30044
Cobleskill St.,02/15/2020,82,107,Home,,,212,30083,2020,30044
Penn St. Harrisburg,02/18/2020,67,111,Home,,,298,30081,2020,30044
Wells,02/21/2020,59,64,Away,,,128,761,2020,30044
Keuka,02/22/2020,78,88,Away,,,217,1159,2020,30044
California,11/05/2019,71,87,Away,,,3780,107,2020,541
UC Irvine,11/09/2019,77,73,Home,,,1475,109,2020,541
CSUN,11/12/2019,94,82,Away,,,1321,101,2020,541
Abilene Christian,11/16/2019,73,69,Away,,,2553,2,2020,541
Southern California,11/19/2019,84,91,Away,,,2139,657,2020,541
Sacramento St.,11/23/2019,72,77,Home,,,600,102,2020,541
Arizona,11/28/2019,91,93,Neutral,"Anaheim, CA",,1574,29,2020,541
UCF,11/29/2019,65,78,Neutral,"Fullerton, CA",,0,128,2020,541
Providence,12/01/2019,77,80,Neutral,"Fullerton, CA",,0,556,2020,541
