player_name,class,season,position,height,g,fg_made,fg_attempts,fg_percent,3pt_made,3pt_attempts,3pt_percent,freethrows_made,freethrows_attempts,freethrows_percent,rebounds_num,rebounds_avg,assists_num,assists_avg,blocks_num,blocks_avg,steals_num,steals_avg,points_num,points_avg,turnovers,dd,td,player_id,year,school_id
"Stojiljkovic, Ilija",Jr.,2017-18,F,79,31,51,107,0.477,13,35,0.371,17,40,0.425,158,5.097,28,0.903,9,0.290,19,0.613,132,4.258,39,1,0,1736508,2018,380
"White, Isaiah",So.,2017-18,G,77,24,98,226,0.434,35,98,0.357,35,50,0.700,111,4.625,21,0.875,30,1.250,29,1.208,266,11.083,36,0,0,1958862,2018,380
"DePatsy, Nicholas",So.,2017-18,G,75,25,107,263,0.407,81,211,0.384,17,20,0.850,103,4.120,54,2.160,0,,14,0.560,312,12.480,33,0,0,1847766,2018,378
"Flegler, Marquis",Fr.,2017-18,G,73,5,6,12,0.500,0,2,0.000,2,3,0.667,8,1.600,1,0.200,0,,1,0.200,14,2.800,3,0,0,1963315,2018,378
"Furrow, Colby",Fr.,2017-18,G,71,6,0,5,0.000,0,0,,0,3,0.000,5,0.833,0,,0,,2,0.333,0,,1,0,0,1963316,2018,378
"Jorgenson, Riley",Fr.,2017-18,F,75,25,83,237,0.350,52,150,0.347,24,37,0.649,119,4.760,65,2.600,4,0.160,28,1.120,242,9.680,75,2,0,1963317,2018,378
"Judge, Nick",Sr.,2017-18,G,72,24,60,145,0.414,16,50,0.320,42,59,0.712,74,3.083,38,1.583,5,0.208,17,0.708,178,7.417,61,0,0,1630898,2018,378
"Liebert, Andrew",So.,2017-18,F,75,20,38,75,0.507,1,2,0.500,11,12,0.917,71,3.550,15,0.750,0,,12,0.600,88,4.400,16,0,0,1847765,2018,378
"MacLeod, Riley",So.,2017-18,F,79,25,19,46,0.413,0,1,0.000,2,5,0.400,48,1.920,30,1.200,1,0.040,2,0.080,40,1.600,28,0,0,1847769,2018,378
"Moore, Conary",So.,2017-18,F,75,10,5,15,0.333,0,0,,3,8,0.375,14,1.400,4,0.400,0,,0,,13,1.300,2,0,0,1847767,2018,378
"Newcomb, Brendan",Sr.,2017-18,G,70,25,88,273,0.322,70,212,0.330,27,32,0.844,49,1.960,53,2.120,1,0.040,24,0.960,273,10.920,44,0,0,1630899,2018,378
"Richardson, Adam",Jr.,2017-18,F,76,25,125,208,0.601,0,3,0.000,85,111,0.766,162,6.480,83,3.320,13,0.520,18,0.720,335,13.400,62,5,1,1742259,2018,378
"Thayer, Tyler",Sr.,2017-18,G,70,25,70,175,0.400,1,7,0.143,49,93,0.527,105,4.200,76,3.040,0,,19,0.760,190,7.600,74,0,0,1630900,2018,378
"Butler, Bryce",So.,2017-18,G,70,19,21,65,0.323,5,14,0.357,11,18,0.611,25,1.316,25,1.316,2,0.105,8,0.421,58,3.053,16,0,0,1963028,2018,30137
"Carroll, Kamron",Jr.,2017-18,G,72,14,2,10,0.200,1,3,0.333,2,4,0.500,7,0.500,2,0.143,0,,3,0.214,7,0.500,3,0,0,1855737,2018,30137
"Ernst, Marcus",Fr.,2017-18,F,79,29,46,83,0.554,6,15,0.400,4,10,0.400,112,3.862,19,0.655,8,0.276,5,0.172,102,3.517,15,0,0,1963018,2018,30137
"Evans, Ben",Jr.,2017-18,F,82,29,31,72,0.431,7,29,0.241,13,23,0.565,52,1.793,10,0.345,8,0.276,2,0.069,82,2.828,13,0,0,1741324,2018,30137
"Haynie, Daylan",So.,2017-18,G,72,28,53,110,0.482,6,21,0.286,28,50,0.560,58,2.071,119,4.250,2,0.071,26,0.929,140,5.000,53,1,0,1855741,2018,30137
"Holmgren, Jimmy",So.,2017-18,G,73,1,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,0,0,1975835,2018,30137
"Jordan, Ty",Sr.,2017-18,G,75,29,173,410,0.422,94,229,0.410,139,169,0.822,163,5.621,120,4.138,5,0.172,43,1.483,579,19.966,68,3,0,1855736,2018,30137
"Majestic, Jaret",Fr.,2017-18,G,74,27,67,134,0.500,54,112,0.482,11,12,0.917,27,1.000,16,0.593,2,0.074,8,0.296,199,7.370,13,0,0,1963026,2018,30137
"Mouliom, Rholy",Jr.,2017-18,G,75,28,24,68,0.353,5,12,0.417,27,36,0.750,35,1.250,28,1.000,1,0.036,12,0.429,80,2.857,20,0,0,1963027,2018,30137
"Pantos, Djuro",Sr.,2017-18,F,79,27,75,142,0.528,17,40,0.425,30,45,0.667,188,6.963,45,1.667,9,0.333,13,0.481,197,7.296,34,2,0,1855740,2018,30137
"Sheppard, Nate",Sr.,2017-18,G,77,29,159,357,0.445,63,185,0.341,65,99,0.657,143,4.931,37,1.276,5,0.172,12,0.414,446,15.379,42,1,0,1629905,2018,30137
"Sims, Nitavian",Jr.,2017-18,G,73,3,1,4,0.250,0,1,0.000,0,0,,0,,1,0.333,0,,1,0.333,2,0.667,6,0,0,1963029,2018,30137
"Spotleson, Mitchell",Sr.,2017-18,F,77,29,137,277,0.495,48,136,0.353,48,62,0.774,202,6.966,47,1.621,5,0.172,19,0.655,370,12.759,32,4,0,1629907,2018,30137
"Thompson, Kenny",Fr.,2017-18,G,74,3,0,1,0.000,0,1,0.000,1,4,0.250,1,0.333,0,,1,0.333,0,,1,0.333,0,0,0,1963025,2018,30137
"Balch, Landon",Fr.,2017-18,F,75,3,1,2,0.500,0,0,,0,0,,7,2.333,0,,1,0.333,0,,2,0.667,0,0,0,1963035,2018,1192
"Becirevic, Enis",Sr.,2017-18,F,76,22,111,186,0.597,0,0,,49,76,0.645,110,5.000,14,0.636,4,0.182,14,0.636,271,12.318,33,1,0,1743689,2018,1192
"Callegari, James",Sr.,2017-18,F,74,3,0,0,,0,0,,0,0,,1,0.333,0,,0,,0,,0,,0,0,0,1860153,2018,1192
"Doss, Kenny",Sr.,2017-18,F,73,20,76,165,0.461,10,31,0.323,46,75,0.613,69,3.450,19,0.950,2,0.100,26,1.300,208,10.400,28,0,0,1860148,2018,1192
"Ginn, Derek",So.,2017-18,F,77,9,3,5,0.600,1,2,0.500,2,5,0.400,8,0.889,1,0.111,1,0.111,0,,9,1.000,2,0,0,1860147,2018,1192
"Hall, Keiton",Jr.,2017-18,G,71,15,11,29,0.379,11,26,0.423,2,2,1.000,10,0.667,6,0.400,1,0.067,4,0.267,35,2.333,5,0,0,1743690,2018,1192
"Hampton, Cornell",Fr.,2017-18,G,75,25,55,130,0.423,3,19,0.158,34,46,0.739,85,3.400,29,1.160,9,0.360,15,0.600,147,5.880,34,1,0,1963033,2018,1192
"Johnson, Adrian",Jr.,2017-18,G,71,25,173,367,0.471,14,53,0.264,109,146,0.747,92,3.680,111,4.440,12,0.480,28,1.120,469,18.760,67,2,0,1743686,2018,1192
"Jones, Allen",Jr.,2017-18,G,74,16,23,64,0.359,16,50,0.320,2,2,1.000,21,1.313,5,0.313,1,0.063,3,0.188,64,4.000,7,0,0,1963058,2018,1192
"Kirby, Brody",Sr.,2017-18,G,72,25,61,146,0.418,25,70,0.357,45,51,0.882,112,4.480,40,1.600,5,0.200,34,1.360,192,7.680,27,1,0,1636350,2018,1192
"Lashley, Brandon",Fr.,2017-18,G,70,1,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,0,0,1963059,2018,1192
"Lukens, Justin",Jr.,2017-18,G,74,25,78,187,0.417,10,44,0.227,34,50,0.680,112,4.480,43,1.720,9,0.360,24,0.960,200,8.000,38,2,0,1963060,2018,1192
"Ogunnaike, Abdul",Jr.,2017-18,F,78,3,2,10,0.200,0,0,,4,6,0.667,12,4.000,1,0.333,2,0.667,3,1.000,8,2.667,4,0,0,1963056,2018,1192
"Owens, Jalen",Fr.,2017-18,G,73,13,15,40,0.375,8,22,0.364,6,7,0.857,13,1.000,8,0.615,1,0.077,7,0.538,44,3.385,9,0,0,1963034,2018,1192
"Stinson, David",Jr.,2017-18,F,76,24,30,83,0.361,11,35,0.314,16,26,0.615,47,1.958,30,1.250,4,0.167,25,1.042,87,3.625,27,0,0,1963055,2018,1192
"Sullivan, Jalmen",Fr.,2017-18,G,74,15,9,25,0.360,5,13,0.385,8,8,1.000,9,0.600,6,0.400,2,0.133,4,0.267,31,2.067,10,0,0,1963061,2018,1192
"Westman, Matthew",Fr.,2017-18,G,74,21,24,64,0.375,14,35,0.400,8,13,0.615,22,1.048,9,0.429,0,,10,0.476,70,3.333,17,0,0,1963057,2018,1192
"Boyce, Jesse",So.,2017-18,G,74,3,0,0,0.000,0,0,0.000,0,0,0.000,1,0.333,0,0.000,0,0.000,0,0.000,0,0.000,0,0,0,1960544,2018,381
"Capuano, Thomas",Jr.,2017-18,G,72,31,60,122,0.492,31,61,0.508,6,14,0.429,60,1.935,36,1.161,2,0.065,18,0.581,157,5.065,26,0,0,1733309,2018,381
"Crawford, Calvin",Sr.,2017-18,F,80,31,91,224,0.406,35,91,0.385,34,43,0.791,143,4.613,43,1.387,17,0.548,22,0.710,251,8.097,61,2,0,1620235,2018,381
"Diallo, Ibrahima",Jr.,2017-18,,82,7,1,4,0.250,0,0,0.000,2,3,0.667,9,1.286,0,0.000,0,0.000,0,0.000,4,0.571,3,0,0,1976205,2018,381
"Ebube, Ebube",Fr.,2017-18,F,79,25,6,19,0.316,0,4,0.000,3,9,0.333,34,1.360,10,0.400,5,0.200,10,0.400,15,0.600,7,0,0,1955786,2018,381
"Mack, Nehemiah",Fr.,2017-18,G,73,30,19,47,0.404,10,30,0.333,8,13,0.615,26,0.867,38,1.267,0,0.000,22,0.733,56,1.867,21,0,0,1955765,2018,381
"Maloney, Matt",So.,2017-18,G,73,4,0,0,0.000,0,0,0.000,0,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0,0,1733308,2018,381
"Paulicap, Pauly",So.,2017-18,F,80,31,111,199,0.558,0,0,0.000,88,142,0.620,214,6.903,8,0.258,78,2.516,8,0.258,310,10.000,50,5,0,1955766,2018,381
"Strzala, Patrick",Fr.,2017-18,G,77,27,18,55,0.327,17,44,0.386,7,7,1.000,15,0.556,9,0.333,0,0.000,7,0.259,60,2.222,12,0,0,1955764,2018,381
"Turner, Zavier",Sr.,2017-18,G,69,31,90,213,0.423,37,88,0.420,111,136,0.816,69,2.226,132,4.258,0,0.000,26,0.839,328,10.581,79,1,0,1844788,2018,381
"Varoli, David",Sr.,2017-18,G,72,1,0,0,0.000,0,0,0.000,0,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0,0,1512101,2018,381
"Walker, Aaron",So.,2017-18,G,74,23,62,163,0.380,19,54,0.352,45,69,0.652,45,1.957,46,2.000,3,0.130,33,1.435,188,8.174,55,0,0,1844789,2018,381
"Waterman, Zane",Sr.,2017-18,F,81,31,129,274,0.471,35,97,0.361,77,121,0.636,204,6.581,34,1.097,12,0.387,19,0.613,370,11.935,69,3,0,1620234,2018,381
"Williams, Rich",Sr.,2017-18,G,77,28,150,341,0.440,55,129,0.426,53,68,0.779,134,4.786,77,2.750,4,0.143,21,0.750,408,14.571,83,2,0,1507342,2018,381
"Arena, Dom",Sr.,2017-18,G,70,23,93,211,0.441,10,48,0.208,42,65,0.646,85,3.696,84,3.652,1,0.043,30,1.304,238,10.348,69,0,0,1631291,2018,382
"Ayson, Chris",Sr.,2017-18,G,75,23,12,48,0.250,5,29,0.172,10,14,0.714,16,0.696,18,0.783,0,,10,0.435,39,1.696,16,0,0,1631292,2018,382
"Cobbs, Jojo",So.,2017-18,G,73,25,107,258,0.415,34,112,0.304,53,75,0.707,105,4.200,30,1.200,6,0.240,19,0.760,301,12.040,65,0,0,1858281,2018,382
"Davis, Angus",Fr.,2017-18,G,75,8,0,4,0.000,0,4,0.000,2,4,0.500,1,0.125,1,0.125,0,,1,0.125,2,0.250,1,0,0,1967641,2018,382
"Granda, Mike",Fr.,2017-18,G,68,24,31,97,0.320,21,66,0.318,23,35,0.657,23,0.958,35,1.458,0,,19,0.792,106,4.417,40,0,0,1967611,2018,382
"Haggerty, Brian",Sr.,2017-18,F,78,25,49,102,0.480,17,36,0.472,14,18,0.778,70,2.800,7,0.280,7,0.280,3,0.120,129,5.160,24,0,0,1631293,2018,382
"Henderson, Connel",Fr.,2017-18,G,68,10,3,9,0.333,2,5,0.400,0,4,0.000,0,,2,0.200,0,,1,0.100,8,0.800,1,0,0,1967639,2018,382
"Hickey, Thomas",Jr.,2017-18,F,78,13,6,10,0.600,0,0,,0,2,0.000,12,0.923,0,,4,0.308,2,0.154,12,0.923,4,0,0,1741720,2018,382
"Hope, Tay-Jaughn",So.,2017-18,G,70,10,0,3,0.000,0,1,0.000,3,6,0.500,4,0.400,1,0.100,0,,0,,3,0.300,5,0,0,1858280,2018,382
"Madden, Cory",So.,2017-18,G,73,24,21,71,0.296,8,40,0.200,20,33,0.606,19,0.792,10,0.417,1,0.042,9,0.375,70,2.917,18,0,0,1889210,2018,382
"Quinlan, Timmy",Sr.,2017-18,G,76,25,22,68,0.324,12,50,0.240,5,12,0.417,40,1.600,25,1.000,7,0.280,17,0.680,61,2.440,23,0,0,1631296,2018,382
"Ryan, Mike",Jr.,2017-18,G,73,24,21,39,0.538,0,3,0.000,15,26,0.577,41,1.708,16,0.667,0,,10,0.417,57,2.375,26,0,0,1741717,2018,382
"Smith, Sean",Fr.,2017-18,G,74,25,117,222,0.527,7,35,0.200,60,83,0.723,167,6.680,7,0.280,8,0.320,18,0.720,301,12.040,30,4,0,1967640,2018,382
"Tuci, Alex",Sr.,2017-18,F,77,25,114,291,0.392,15,70,0.214,73,118,0.619,247,9.880,25,1.000,24,0.960,11,0.440,316,12.640,69,11,0,1631294,2018,382
"Williams, Matt",Fr.,2017-18,G,72,12,13,40,0.325,5,16,0.313,10,19,0.526,20,1.667,1,0.083,0,,5,0.417,41,3.417,13,0,0,1967642,2018,382
"Alvin, Eli",Fr.,2017-18,G,70,11,5,10,0.500,0,1,0.000,3,4,0.750,5,0.455,2,0.182,0,,0,,13,1.182,1,0,0,1958335,2018,384
"Carter, Malik",Sr.,2017-18,G,74,26,156,338,0.462,33,86,0.384,90,127,0.709,155,5.962,75,2.885,17,0.654,60,2.308,435,16.731,94,1,0,1853910,2018,384
"Collins, Reilly",So.,2017-18,F,77,19,12,21,0.571,1,3,0.333,8,9,0.889,23,1.211,9,0.474,2,0.105,3,0.158,33,1.737,10,0,0,1853913,2018,384
"Green, Jahmir",Jr.,2017-18,G,73,26,40,92,0.435,3,18,0.167,4,7,0.571,49,1.885,26,1.000,2,0.077,5,0.192,87,3.346,32,0,0,1746123,2018,384
"Katopodis, Andreas",Sr.,2017-18,G,70,23,19,44,0.432,15,37,0.405,11,14,0.786,22,0.957,12,0.522,2,0.087,9,0.391,64,2.783,6,0,0,1627953,2018,384
"Koutoufas, Gerasimos",Sr.,2017-18,G,76,26,48,103,0.466,18,47,0.383,11,20,0.550,45,1.731,7,0.269,1,0.038,9,0.346,125,4.808,26,0,0,1627955,2018,384
"Lewis Jr., Eric",Sr.,2017-18,G,71,4,0,7,0.000,0,1,0.000,0,2,0.000,3,0.750,1,0.250,0,,0,,0,,1,0,0,1627952,2018,384
"Moffe, Tyler",Jr.,2017-18,G,74,26,77,191,0.403,29,94,0.309,31,42,0.738,90,3.462,35,1.346,8,0.308,14,0.538,214,8.231,40,0,0,1958336,2018,384
"Powell, Cedrick",Sr.,2017-18,G,72,21,46,127,0.362,13,51,0.255,32,51,0.627,75,3.571,81,3.857,0,,34,1.619,137,6.524,55,0,0,1853906,2018,384
"Ransom, Dan",Jr.,2017-18,C,82,26,20,52,0.385,0,0,,16,30,0.533,62,2.385,4,0.154,9,0.346,2,0.077,56,2.154,20,0,0,1958399,2018,384
"Sweeney, Taylor",Fr.,2017-18,F,77,10,5,15,0.333,1,6,0.167,5,7,0.714,12,1.200,5,0.500,1,0.100,0,,16,1.600,1,0,0,1958631,2018,384
"Tamanosky, Matt",Sr.,2017-18,F,76,26,132,216,0.611,0,0,,58,81,0.716,121,4.654,22,0.846,8,0.308,14,0.538,322,12.385,47,0,0,1627954,2018,384
"Woods, Jakob",Jr.,2017-18,G,74,5,0,3,0.000,0,3,0.000,0,0,,0,,1,0.200,2,0.400,0,,0,,1,0,0,1867015,2018,384
"Worthem, Jeremiah",Sr.,2017-18,F,79,22,116,289,0.401,23,88,0.261,67,87,0.770,175,7.955,27,1.227,2,0.091,16,0.727,322,14.636,50,5,0,1853908,2018,384
"Acay, Jonas",Fr.,2017-18,G,70,8,6,25,0.240,5,14,0.357,5,10,0.500,8,1.000,9,1.125,1,0.125,4,0.500,22,2.750,7,0,0,1963380,2018,1194
"Blake, Justin",So.,2017-18,C,81,27,89,177,0.503,1,10,0.100,28,49,0.571,153,5.667,25,0.926,36,1.333,17,0.630,207,7.667,51,2,0,1856595,2018,1194
"Book, Jonathan",Jr.,2017-18,G,69,25,119,229,0.520,8,37,0.216,65,87,0.747,143,5.720,96,3.840,4,0.160,29,1.160,311,12.440,76,0,0,1747227,2018,1194
"Caldwell, Brenden",Fr.,2017-18,G,71,7,1,3,0.333,0,0,,0,0,,2,0.286,0,,0,,1,0.143,2,0.286,1,0,0,1963398,2018,1194
"Cashner, Bryce",Sr.,2017-18,F,77,27,74,159,0.465,10,22,0.455,31,62,0.500,108,4.000,17,0.630,4,0.148,7,0.259,189,7.000,33,1,0,1632642,2018,1194
"Cummins, Kyle",Fr.,2017-18,G,71,4,1,2,0.500,0,1,0.000,0,0,,1,0.250,0,,0,,0,,2,0.500,0,0,0,1963399,2018,1194
"Dekker, Paul",Jr.,2017-18,G,,5,2,5,0.400,1,2,0.500,0,0,,3,0.600,1,0.200,0,,0,,5,1.000,1,0,0,1981488,2018,1194
"Gill, Matt",Jr.,2017-18,F,76,28,48,97,0.495,3,7,0.429,43,73,0.589,109,3.893,21,0.750,4,0.143,7,0.250,142,5.071,35,0,0,1747230,2018,1194
"Jones, CJ",Jr.,2017-18,G,78,23,27,65,0.415,11,39,0.282,6,9,0.667,54,2.348,15,0.652,7,0.304,5,0.217,71,3.087,23,0,0,1856596,2018,1194
"Lerma, David",Jr.,2017-18,G,72,28,118,266,0.444,59,150,0.393,47,59,0.797,93,3.321,87,3.107,5,0.179,59,2.107,342,12.214,45,0,0,1963381,2018,1194
"McKee, Isaac",Fr.,2017-18,F,76,7,1,4,0.250,0,2,0.000,1,2,0.500,3,0.429,0,,0,,0,,3,0.429,0,0,0,1963382,2018,1194
"Medina, Richard",So.,2017-18,F,76,28,59,111,0.532,5,17,0.294,16,33,0.485,111,3.964,60,2.143,9,0.321,21,0.750,139,4.964,38,1,0,1856591,2018,1194
"Murphy, Jonathan",Fr.,2017-18,G,72,3,0,2,0.000,0,1,0.000,0,0,,0,,0,,0,,0,,0,,1,0,0,1963383,2018,1194
"Risma, Kevin",Jr.,2017-18,G,63,3,2,3,0.667,0,1,0.000,0,2,0.000,0,,0,,0,,2,0.667,4,1.333,2,0,0,1747225,2018,1194
"Shepard, Micah",Sr.,2017-18,F,76,28,148,356,0.416,72,178,0.404,70,90,0.778,163,5.821,60,2.143,9,0.321,35,1.250,438,15.643,73,1,0,1632637,2018,1194
"Sonnenberg, Rob",Jr.,2017-18,F,75,22,34,99,0.343,7,31,0.226,17,24,0.708,70,3.182,8,0.364,4,0.182,5,0.227,92,4.182,36,0,0,1747236,2018,1194
"Steuerwald, Clayton",Jr.,2017-18,F,74,4,0,0,,0,0,,0,0,,1,0.250,0,,0,,0,,0,,1,0,0,1963384,2018,1194
"Steuerwald, Zeke",Fr.,2017-18,G,73,13,6,16,0.375,0,4,0.000,2,5,0.400,11,0.846,8,0.615,2,0.154,6,0.462,14,1.077,9,0,0,1969893,2018,1194
"Wilkerson, Stephen",Fr.,2017-18,F,77,25,43,109,0.394,21,60,0.350,14,20,0.700,68,2.720,13,0.520,5,0.200,14,0.560,121,4.840,23,0,0,1963405,2018,1194
"Biffert, Ryan",Jr.,2017-18,G,73,15,24,80,0.300,6,28,0.214,14,21,0.667,40,2.667,18,1.200,0,,11,0.733,68,4.533,15,0,0,1744895,2018,1196
"Cochran, Myles",Fr.,2017-18,F,75,6,4,9,0.444,1,1,1.000,1,1,1.000,1,0.167,0,,0,,0,,10,1.667,1,0,0,1969902,2018,1196
"Duchaj, Danny",So.,2017-18,F,79,7,0,1,0.000,0,0,,1,2,0.500,4,0.571,3,0.429,1,0.143,0,,1,0.143,3,0,0,1864371,2018,1196
"Fouse, Trentin",So.,2017-18,G,72,22,18,73,0.247,11,42,0.262,26,30,0.867,39,1.773,8,0.364,2,0.091,6,0.273,73,3.318,12,0,0,1854690,2018,1196
"Hamilton, Logan",Fr.,2017-18,F,77,15,32,70,0.457,10,22,0.455,24,37,0.649,35,2.333,11,0.733,2,0.133,5,0.333,98,6.533,23,0,0,1969900,2018,1196
"Hansen, Evan",Jr.,2017-18,G,71,18,58,138,0.420,7,23,0.304,39,56,0.696,43,2.389,38,2.111,0,,17,0.944,162,9.000,30,0,0,1744901,2018,1196
"Hoselton, Dillon",Jr.,2017-18,G,74,1,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,0,0,1744889,2018,1196
"Jones, Kelvin",Jr.,2017-18,G,70,21,61,164,0.372,14,52,0.269,29,36,0.806,54,2.571,33,1.571,3,0.143,38,1.810,165,7.857,26,0,0,1744896,2018,1196
"Kadinger, Marcus",Jr.,2017-18,G,75,14,6,11,0.545,4,8,0.500,1,2,0.500,10,0.714,2,0.143,2,0.143,1,0.071,17,1.214,5,0,0,1744894,2018,1196
"Knudsen, Noah",Fr.,2017-18,G,74,12,4,12,0.333,4,11,0.364,2,3,0.667,3,0.250,1,0.083,0,,0,,14,1.167,3,0,0,1969899,2018,1196
"Lynch, Julian",So.,2017-18,G,74,7,1,3,0.333,1,2,0.500,0,0,,2,0.286,1,0.143,0,,1,0.143,3,0.429,2,0,0,1854685,2018,1196
"Manhardt, Alex",Sr.,2017-18,C,78,23,123,236,0.521,0,1,0.000,90,140,0.643,230,10.000,41,1.783,31,1.348,16,0.696,336,14.609,71,11,0,1632844,2018,1196
"Martin, Caleb",Fr.,2017-18,G,76,6,3,6,0.500,2,4,0.500,0,0,,6,1.000,0,,0,,1,0.167,8,1.333,2,0,0,1969898,2018,1196
"McCullough, Tavaris",Fr.,2017-18,G,70,24,51,114,0.447,11,29,0.379,19,34,0.559,34,1.417,35,1.458,4,0.167,17,0.708,132,5.500,32,0,0,1969871,2018,1196
"Olewinski, Will",Jr.,2017-18,F,76,24,47,122,0.385,37,104,0.356,1,3,0.333,49,2.042,14,0.583,6,0.250,14,0.583,132,5.500,12,0,0,1969896,2018,1196
"Paulson, Coy",So.,2017-18,G,72,14,2,6,0.333,0,0,,0,0,,6,0.429,2,0.143,0,,1,0.071,4,0.286,3,0,0,1854689,2018,1196
"Pinson, Tyrese",Jr.,2017-18,G,68,25,85,201,0.423,18,55,0.327,35,50,0.700,89,3.560,65,2.600,1,0.040,60,2.400,223,8.920,31,0,0,1744887,2018,1196
"Polczynski, Will",So.,2017-18,F,78,24,38,79,0.481,0,0,,7,12,0.583,67,2.792,15,0.625,9,0.375,3,0.125,83,3.458,21,0,0,1854684,2018,1196
"Rahn, Taylor",Fr.,2017-18,G,72,23,23,76,0.303,10,44,0.227,16,20,0.800,30,1.304,20,0.870,2,0.087,9,0.391,72,3.130,16,0,0,1969895,2018,1196
"Shaw, Matt",Fr.,2017-18,G,74,13,5,15,0.333,3,13,0.231,1,2,0.500,5,0.385,7,0.538,1,0.077,1,0.077,14,1.077,4,0,0,1969875,2018,1196
"Van Ess, Tristan",Fr.,2017-18,F,79,23,62,132,0.470,9,33,0.273,21,30,0.700,81,3.522,10,0.435,18,0.783,7,0.304,154,6.696,12,0,0,1969901,2018,1196
"Wilson, Justin",Fr.,2017-18,G,75,7,12,36,0.333,3,14,0.214,1,5,0.200,9,1.286,3,0.429,2,0.286,4,0.571,28,4.000,6,0,0,1969873,2018,1196
"Barbra, Isiah",Jr.,2017-18,F,75,6,2,7,0.286,0,3,0.000,3,4,0.750,4,0.667,0,,0,,1,0.167,7,1.167,1,0,0,1632748,2018,385
"Dixon, Kyle",Jr.,2017-18,F,76,28,132,256,0.516,47,110,0.427,57,67,0.851,153,5.464,54,1.929,5,0.179,15,0.536,368,13.143,46,1,0,1746259,2018,385
"Ellis, Jason",Fr.,2017-18,F,71,19,18,53,0.340,11,36,0.306,5,7,0.714,26,1.368,9,0.474,1,0.053,3,0.158,52,2.737,6,0,0,1969040,2018,385
"Hall, Mike",So.,2017-18,C,78,27,35,78,0.449,15,33,0.455,14,23,0.609,69,2.556,19,0.704,5,0.185,8,0.296,99,3.667,22,0,0,1875125,2018,385
"Hoyng, Caleb",So.,2017-18,C,76,28,88,145,0.607,21,55,0.382,25,36,0.694,98,3.500,28,1.000,6,0.214,6,0.214,222,7.929,18,0,0,1859023,2018,385
"James, Christian",Fr.,2017-18,G,69,12,7,19,0.368,3,7,0.429,9,12,0.750,6,0.500,3,0.250,0,,1,0.083,26,2.167,8,0,0,1969033,2018,385
"Karl, Michael",Fr.,2017-18,F,75,2,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,0,0,1969048,2018,385
"Kreeger, Tim",Fr.,2017-18,C,79,24,19,34,0.559,0,0,,13,21,0.619,66,2.750,13,0.542,12,0.500,3,0.125,51,2.125,11,0,0,1969045,2018,385
"Lagraen, Seth",Jr.,2017-18,C,76,9,1,2,0.500,0,0,,0,0,,2,0.222,1,0.111,0,,0,,2,0.222,2,0,0,1746260,2018,385
"Matoszkia, Kyle",Fr.,2017-18,C,76,8,3,6,0.500,0,0,,1,3,0.333,9,1.125,1,0.125,4,0.500,0,,7,0.875,1,0,0,1969042,2018,385
"McCreary, Connor",Sr.,2017-18,G,70,10,2,12,0.167,2,10,0.200,0,0,,0,,2,0.200,0,,1,0.100,6,0.600,3,0,0,1632739,2018,385
"Rutecki, Austin",So.,2017-18,F,75,7,0,2,0.000,0,2,0.000,0,0,,3,0.429,0,,0,,0,,0,,1,0,0,1859025,2018,385
"Shuler, Mel",Jr.,2017-18,G,71,28,41,117,0.350,19,62,0.306,27,38,0.711,38,1.357,37,1.321,5,0.179,26,0.929,128,4.571,24,0,0,1746261,2018,385
"Snyder, Karson",Fr.,2017-18,G,72,2,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,0,0,1969038,2018,385
"Wallace, Anthony",Jr.,2017-18,F,74,20,90,195,0.462,22,61,0.361,56,64,0.875,66,3.300,40,2.000,6,0.300,23,1.150,258,12.900,24,0,0,1746265,2018,385
"Wells, Marc",Jr.,2017-18,C,80,3,1,3,0.333,0,0,,0,0,,5,1.667,1,0.333,0,,0,,2,0.667,1,0,0,1746266,2018,385
"Williams, Avery",Jr.,2017-18,C,79,28,136,270,0.504,0,7,0.000,53,87,0.609,211,7.536,42,1.500,14,0.500,10,0.357,325,11.607,47,5,0,1623464,2018,385
"Wingard, Devaughn",Jr.,2017-18,F,75,26,83,184,0.451,35,85,0.412,65,87,0.747,90,3.462,23,0.885,24,0.923,32,1.231,266,10.231,30,0,0,1969051,2018,385
"Woodruff, Kyle",So.,2017-18,G,73,11,22,47,0.468,14,29,0.483,1,2,0.500,10,0.909,4,0.364,1,0.091,6,0.545,59,5.364,4,0,0,1859026,2018,385
"Young, Dillon",Sr.,2017-18,G,72,28,139,274,0.507,56,124,0.452,67,80,0.838,103,3.679,107,3.821,1,0.036,29,1.036,401,14.321,58,0,0,1632699,2018,385
"Young, Ridge",Fr.,2017-18,G,71,25,10,38,0.263,6,23,0.261,8,11,0.727,24,0.960,12,0.480,2,0.080,6,0.240,34,1.360,8,0,0,1969031,2018,385
