opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Purdue,12/30/2017,66,98,Away,,,14804,559,2018,28600
Fisk,01/03/2018,99,53,Home,,,778,,2018,28600
Kennesaw St.,01/06/2018,86,71,Away,,,1075,1157,2018,28600
North Florida,01/11/2018,96,102,Away,,,1481,2711,2018,28600
Jacksonville,01/13/2018,69,87,Away,,,987,316,2018,28600
FGCU,01/18/2018,83,88,Home,,,1147,28755,2018,28600
Stetson,01/20/2018,85,82,Home,,,1644,678,2018,28600
USC Upstate,01/24/2018,92,78,Home,,,1007,10411,2018,28600
NJIT,01/27/2018,86,79,Away,,1 OT,662,471,2018,28600
USC Upstate,01/29/2018,110,106,Away,,2 OT,681,10411,2018,28600
NJIT,02/03/2018,77,81,Home,,,1650,471,2018,28600
Jacksonville,02/08/2018,82,59,Home,,,1406,316,2018,28600
North Florida,02/10/2018,82,75,Home,,,1692,2711,2018,28600
Stetson,02/15/2018,82,73,Away,,,412,678,2018,28600
FGCU,02/17/2018,90,87,Away,,,4497,28755,2018,28600
Kennesaw St.,02/22/2018,83,74,Home,,,1150,1157,2018,28600
Stetson,02/26/2018,89,73,Home,,,1877,678,2018,28600
Jacksonville,03/01/2018,77,62,Home,,,1967,316,2018,28600
FGCU,03/04/2018,108,96,Away,,,4633,28755,2018,28600
North Carolina,03/16/2018,66,84,Neutral,"Charlotte,N.C. (Spectrum Center)",,18489,457,2018,28600
Ouachita Baptist,11/11/2017,79,81,Home,,,2078,1289,2018,32
Memphis,11/14/2017,62,70,Away,,,7224,404,2018,32
Grand Canyon,11/18/2017,51,76,Away,,,7394,1104,2018,32
San Diego,11/20/2017,52,66,Away,,,1074,627,2018,32
Robert Morris,11/25/2017,64,78,Home,,,1403,579,2018,32
Norfolk St.,11/26/2017,70,55,Home,,,1068,485,2018,32
Central Ark.,11/29/2017,71,65,Home,,,3189,1004,2018,32
Oral Roberts,12/02/2017,66,74,Home,,2 OT,2111,527,2018,32
Central Ark.,12/09/2017,54,69,Away,,,2412,1004,2018,32
Bradley,12/13/2017,46,86,Away,,,4670,72,2018,32
Sam Houston St.,12/15/2017,55,57,Away,,,636,624,2018,32
Ozarks (AR),12/18/2017,94,49,Home,,,1533,23008,2018,32
Mississippi St.,12/20/2017,48,64,Away,,,7156,430,2018,32
Louisiana,12/29/2017,63,77,Home,,,1688,671,2018,32
La.-Monroe,12/31/2017,71,62,Home,,,1632,498,2018,32
Georgia St.,01/04/2018,64,73,Away,,,970,254,2018,32
Ga. Southern,01/06/2018,69,72,Away,,,1392,253,2018,32
UT Arlington,01/11/2018,77,65,Home,,,2091,702,2018,32
Texas St.,01/13/2018,70,72,Home,,,2165,670,2018,32
Arkansas St.,01/20/2018,62,70,Home,,,5113,30,2018,32
Appalachian St.,01/25/2018,67,72,Away,,1 OT,1053,27,2018,32
Coastal Caro.,01/27/2018,62,72,Away,,,1267,149,2018,32
Ga. Southern,02/01/2018,61,67,Home,,,2084,253,2018,32
Georgia St.,02/03/2018,51,81,Home,,,2373,254,2018,32
South Ala.,02/08/2018,56,73,Away,,,1541,646,2018,32
Troy,02/10/2018,64,82,Away,,,1721,716,2018,32
Arkansas St.,02/17/2018,82,78,Away,,,2671,30,2018,32
Coastal Caro.,02/22/2018,60,65,Home,,,1488,149,2018,32
Appalachian St.,02/24/2018,67,69,Home,,,2472,27,2018,32
La.-Monroe,03/01/2018,44,48,Away,,,1537,498,2018,32
Louisiana,03/03/2018,72,61,Away,,1 OT,5275,671,2018,32
Appalachian St.,03/07/2018,64,93,Neutral,"Lakefront Arena/New Orleans, La.",,986,27,2018,32
Tulane,11/10/2017,96,102,Away,,,1032,718,2018,361
Fordham,11/13/2017,68,81,Away,,,1107,236,2018,361
New Rochelle,11/15/2017,104,68,Home,,,1002,476,2018,361
Miami (OH),11/17/2017,74,78,Neutral,Montego Bay Convention Centre (Jamaica),,1431,414,2018,361
Hartford,11/18/2017,86,84,Neutral,"Montego Bay, Jamaica - Convention Centre",,1018,272,2018,361
UMass Lowell,11/22/2017,66,74,Away,,,407,368,2018,361
Brown,11/25/2017,86,94,Away,,,392,80,2018,361
NJIT,11/28/2017,69,73,Away,,,407,471,2018,361
Hartford,11/30/2017,79,78,Home,,,1782,272,2018,361
Stony Brook,12/04/2017,75,71,Home,,,953,683,2018,361
Fairfield,12/10/2017,72,76,Home,,,1242,220,2018,361
Saint Peter's,12/17/2017,56,71,Home,,,987,617,2018,361
Binghamton,12/22/2017,74,66,Away,,,1758,62,2018,361
Fairleigh Dickinson,12/29/2017,71,82,Home,,,697,222,2018,361
Mt. St. Mary's,12/31/2017,71,57,Home,,,597,450,2018,361
Saint Francis (PA),01/04/2018,68,85,Away,,,409,600,2018,361
Robert Morris,01/06/2018,79,88,Away,,,598,579,2018,361
Fairleigh Dickinson,01/11/2018,90,85,Away,,,342,222,2018,361
Wagner,01/13/2018,69,67,Home,,,753,748,2018,361
Bryant,01/18/2018,83,79,Home,,,563,81,2018,361
Central Conn. St.,01/20/2018,63,72,Away,,,1615,127,2018,361
Mt. St. Mary's,01/25/2018,80,86,Away,,,2231,450,2018,361
Central Conn. St.,01/27/2018,94,89,Home,,1 OT,827,127,2018,361
Sacred Heart,02/01/2018,69,60,Away,,,1522,590,2018,361
Bryant,02/03/2018,84,71,Away,,,707,81,2018,361
Saint Francis (PA),02/08/2018,83,67,Home,,,723,600,2018,361
Robert Morris,02/10/2018,82,96,Home,,,874,579,2018,361
St. Francis Brooklyn,02/15/2018,79,84,Away,,,764,599,2018,361
Wagner,02/17/2018,74,78,Away,,,1933,748,2018,361
St. Francis Brooklyn,02/22/2018,81,76,Home,,,1812,599,2018,361
Sacred Heart,02/24/2018,88,77,Home,,,637,590,2018,361
St. Francis Brooklyn,02/28/2018,73,50,Home,,,1173,599,2018,361
Fairleigh Dickinson,03/03/2018,78,77,Home,,,1212,222,2018,361
Wagner,03/06/2018,71,61,Away,,,2330,748,2018,361
Radford,03/13/2018,61,71,Neutral,University of Dayton Arena,,12336,563,2018,361
USciences,11/10/2017,54,63,Neutral,"Newark, Del. - WU Athletics Complex",,88,28594,2018,362
Wilmington (DE),11/11/2017,67,78,Away,,,122,1460,2018,362
Merrimack,11/18/2017,62,75,Home,,,89,410,2018,362
Post,11/19/2017,91,88,Home,,,89,1318,2018,362
Georgian Court,11/21/2017,75,47,Away,,,125,9004,2018,362
St. Anselm,11/26/2017,67,91,Away,,,298,593,2018,362
Goldey-Beacom,11/29/2017,64,75,Home,,,110,8366,2018,362
Bridgeport,12/06/2017,70,97,Home,,,95,74,2018,362
Mercy,12/09/2017,72,67,Away,,,78,407,2018,362
New Haven,12/13/2017,60,81,Away,,,204,470,2018,362
NYIT,12/16/2017,73,63,Home,,,186,477,2018,362
Concordia (NY),12/30/2017,83,93,Home,,,186,162,2018,362
Stonehill,12/31/2017,67,88,Home,,,186,682,2018,362
Molloy,01/03/2018,71,65,Away,,,42,437,2018,362
Queens (NY),01/06/2018,68,58,Home,,,186,560,2018,362
Daemen,01/12/2018,66,74,Away,,,76,30174,2018,362
Roberts Wesleyan,01/14/2018,78,90,Away,,,275,30150,2018,362
Dist. Columbia,01/17/2018,83,73,Home,,,168,186,2018,362
St. Thomas Aquinas,01/20/2018,93,103,Away,,,120,1348,2018,362
NYIT,01/27/2018,92,79,Away,,,267,477,2018,362
Bridgeport,01/31/2018,69,103,Away,,,307,74,2018,362
Mercy,02/03/2018,79,67,Home,,,198,407,2018,362
Molloy,02/07/2018,89,83,Home,,1 OT,153,437,2018,362
Queens (NY),02/10/2018,66,69,Away,,,134,560,2018,362
Dist. Columbia,02/14/2018,69,77,Away,,,188,186,2018,362
St. Thomas Aquinas,02/17/2018,64,77,Home,,,280,1348,2018,362
Daemen,02/23/2018,58,61,Home,,,308,30174,2018,362
Roberts Wesleyan,02/25/2018,86,80,Home,,,186,30150,2018,362
Molloy,02/28/2018,66,71,Home,,,464,437,2018,362
Queens (NC),11/17/2017,60,104,Neutral,"Charlotte, N.C. - Brayboy Gym",,345,11504,2018,359
Benedict,11/18/2017,78,81,Neutral,"Charlotte, N.C. - Brayboy Gym",,357,55,2018,359
Paine,12/05/2017,88,73,Home,,,585,535,2018,359
Lander,12/09/2017,83,89,Away,,,184,1167,2018,359
Virginia Union,12/16/2017,81,88,Home,,,101,744,2018,359
Lincoln (PA),12/18/2017,87,70,Home,,,155,357,2018,359
West Ga.,12/30/2017,86,93,Away,,1 OT,1374,766,2018,359
Bluefield St.,01/02/2018,79,72,Home,,,100,985,2018,359
Virginia St.,01/06/2018,65,72,Away,,,235,743,2018,359
Chowan,01/08/2018,74,61,Away,,,517,8875,2018,359
Bowie St.,01/10/2018,70,63,Home,,,551,70,2018,359
Shaw,01/13/2018,78,84,Home,,,607,636,2018,359
Fayetteville St.,01/20/2018,78,62,Away,,,1317,223,2018,359
Johnson C. Smith,01/24/2018,75,89,Away,,,1267,323,2018,359
Saint Augustine's,01/27/2018,69,75,Home,,,674,594,2018,359
Elizabeth City St.,01/29/2018,75,62,Away,,,500,210,2018,359
Winston-Salem,02/03/2018,79,73,Home,,,683,791,2018,359
Shaw,02/07/2018,77,86,Away,,,769,636,2018,359
Fayetteville St.,02/10/2018,73,78,Home,,,489,223,2018,359
Morehouse,02/13/2018,53,77,Away,,,1456,445,2018,359
Johnson C. Smith,02/17/2018,80,79,Home,,,1283,323,2018,359
Saint Augustine's,02/21/2018,64,57,Away,,,663,594,2018,359
Winston-Salem,02/24/2018,84,82,Away,,,2250,791,2018,359
Elizabeth City St.,02/28/2018,99,95,Neutral,"Bojangles' Coliseum - Charlotte, N.C.",,600,210,2018,359
Bowie St.,03/01/2018,77,80,Neutral,"Spectrum Center - Charlotte, N.C.",,8560,70,2018,359
UT Arlington,11/11/2017,80,85,Away,,,4379,702,2018,370
UC Riverside,11/15/2017,76,64,Home,,,891,111,2018,370
McNeese,11/19/2017,92,86,Home,,1 OT,718,402,2018,370
Incarnate Word,11/22/2017,91,87,Away,,,1588,2743,2018,370
Boise St.,11/25/2017,48,68,Away,,,5750,66,2018,370
Cal St. L.A.,11/28/2017,87,66,Home,,,677,100,2018,370
Oregon St.,12/02/2017,74,78,Away,,,3985,528,2018,370
Portland St.,12/06/2017,85,94,Home,,,857,550,2018,370
CSUN,12/09/2017,74,57,Away,,,745,101,2018,370
Washington,12/17/2017,78,80,Away,,,4856,756,2018,370
Cal St. Fullerton,12/22/2017,80,88,Home,,,933,97,2018,370
Saint Mary's (CA),12/28/2017,59,87,Away,,,3062,610,2018,370
Pacific,12/30/2017,82,88,Away,,1 OT,1400,534,2018,370
Santa Clara,01/04/2018,49,65,Home,,,773,631,2018,370
Gonzaga,01/06/2018,66,85,Home,,,2782,260,2018,370
San Francisco,01/11/2018,67,65,Home,,,1032,629,2018,370
San Diego,01/13/2018,71,75,Away,,,1627,627,2018,370
BYU,01/18/2018,67,82,Away,,,12109,77,2018,370
Portland,01/20/2018,65,72,Home,,,1283,551,2018,370
Pepperdine,01/25/2018,70,71,Away,,,811,541,2018,370
San Diego,01/27/2018,82,89,Home,,,937,627,2018,370
BYU,02/01/2018,76,69,Home,,,1180,77,2018,370
Portland,02/03/2018,66,68,Away,,,2119,551,2018,370
Saint Mary's (CA),02/08/2018,62,83,Home,,,1258,610,2018,370
Pepperdine,02/10/2018,85,79,Home,,,3150,541,2018,370
Gonzaga,02/15/2018,46,76,Away,,,6000,260,2018,370
San Francisco,02/17/2018,63,72,Away,,,1882,629,2018,370
Santa Clara,02/22/2018,65,64,Away,,,2408,631,2018,370
Pacific,02/24/2018,74,71,Home,,,872,534,2018,370
Portland,03/02/2018,78,72,Neutral,"Orleans Arena (Las Vegas, Nev.)",,6747,551,2018,370
Gonzaga,03/03/2018,69,83,Neutral,"Orleans Arena (Las Vegas, Nev.)",,7279,260,2018,370
Virginia Union,11/10/2017,69,72,Neutral,"Shippensburg, PA (Heiges Field House)",,87,744,2018,360
Shaw,11/11/2017,70,78,Neutral,"Shippensburg, PA (Heiges Field House)",,77,636,2018,360
Carlow,11/14/2017,87,67,Away,,,0,,2018,360
Indiana (PA),11/18/2017,83,90,Away,,,352,307,2018,360
Seton Hill,11/19/2017,68,63,Away,,,225,30063,2018,360
Slippery Rock,12/02/2017,52,69,Home,,,207,643,2018,360
Edinboro,12/03/2017,64,68,Home,,,149,209,2018,360
Pitt.-Johnstown,12/09/2017,66,76,Home,,,177,546,2018,360
Penn St.-Mont Alto,12/18/2017,107,73,Home,,,96,,2018,360
Bloomsburg,12/30/2017,76,87,Home,,,174,65,2018,360
Mansfield,01/03/2018,88,80,Away,,,391,384,2018,360
East Stroudsburg,01/06/2018,89,82,Home,,,201,197,2018,360
California (PA),01/08/2018,94,97,Away,,1 OT,66,106,2018,360
Shippensburg,01/10/2018,75,92,Away,,,190,638,2018,360
West Chester,01/13/2018,77,86,Home,,,197,765,2018,360
Millersville,01/17/2018,64,66,Home,,,191,423,2018,360
Cheyney,01/20/2018,86,62,Home,,,0,135,2018,360
Kutztown,01/24/2018,75,91,Away,,,740,339,2018,360
Mansfield,01/31/2018,75,64,Home,,,188,384,2018,360
Bloomsburg,02/03/2018,77,85,Away,,,515,65,2018,360
East Stroudsburg,02/08/2018,102,118,Away,,,950,197,2018,360
Shippensburg,02/10/2018,68,81,Home,,,391,638,2018,360
West Chester,02/14/2018,84,105,Away,,,677,765,2018,360
Millersville,02/17/2018,69,73,Away,,,435,423,2018,360
Cheyney,02/21/2018,87,84,Away,,1 OT,212,135,2018,360
Kutztown,02/24/2018,62,85,Home,,,397,339,2018,360
San Francisco,11/10/2017,83,71,Away,,,2496,629,2018,99
San Fran. St.,11/14/2017,95,70,Home,,,2415,628,2018,99
Oregon St.,11/18/2017,81,89,Away,,,5438,528,2018,99
West Virginia,11/20/2017,62,91,Away,,,8676,768,2018,99
Missouri,11/23/2017,58,95,Neutral,"HP Field House (Lake Buena Vista, Fla.)",,2712,434,2018,99
Oregon St.,11/24/2017,74,69,Neutral,"Orlando, Fla. (HP Field House)",,2367,528,2018,99
Nebraska,11/26/2017,80,85,Neutral,"HP Field House (Lake Buena Vista, Fla.)",,1712,463,2018,99
Arizona,11/29/2017,56,91,Away,,,13626,29,2018,99
Fresno St.,12/02/2017,70,106,Home,,,3706,96,2018,99
Stanford,12/03/2017,76,68,Home,,,2564,674,2018,99
Southern Utah,12/06/2017,89,94,Away,,,2487,667,2018,99
Pepperdine,12/09/2017,78,71,Away,,,976,541,2018,99
Eastern Mich.,12/16/2017,80,85,Home,,,2391,204,2018,99
Michigan St.,12/21/2017,60,102,Away,,,14797,416,2018,99
Colorado St.,12/23/2017,66,68,Away,,,2752,156,2018,99
Tex. A&M Int'l,12/30/2017,77,59,Home,,,2051,30090,2018,99
Hawaii,01/04/2018,89,81,Home,,,2246,277,2018,99
UC Irvine,01/06/2018,73,86,Away,,,1723,109,2018,99
CSUN,01/10/2018,80,70,Home,,,2315,101,2018,99
UC Riverside,01/13/2018,75,68,Away,,,567,111,2018,99
UC Davis,01/17/2018,75,84,Away,,,2169,108,2018,99
Cal St. Fullerton,01/20/2018,81,73,Home,,,3037,97,2018,99
Cal Poly,01/25/2018,87,71,Away,,,1833,90,2018,99
CSUN,01/27/2018,70,66,Away,,,1207,101,2018,99
UC Irvine,01/31/2018,68,75,Home,,,2833,109,2018,99
UC Davis,02/03/2018,104,105,Home,,2 OT,2660,108,2018,99
Cal Poly,02/10/2018,73,54,Home,,,3047,90,2018,99
UC Santa Barbara,02/15/2018,70,80,Home,,,3015,104,2018,99
Hawaii,02/22/2018,63,74,Away,,,5409,277,2018,99
Cal St. Fullerton,02/24/2018,71,81,Away,,,1653,97,2018,99
UC Santa Barbara,03/01/2018,70,69,Away,,,1743,104,2018,99
UC Riverside,03/03/2018,77,59,Home,,,2930,111,2018,99
Cal St. Fullerton,03/08/2018,74,76,Neutral,"Anaheim, CA",,3311,97,2018,99
SFA,11/11/2017,61,74,Home,,,1412,676,2018,363
Columbia,11/14/2017,77,87,Home,,,1522,158,2018,363
Saint Francis (PA),11/18/2017,56,83,Home,,,1317,600,2018,363
UNCG,11/21/2017,40,71,Away,,,1635,459,2018,363
Delaware,11/22/2017,57,65,Neutral,"Greensboro, N.C. (Fleming Gymnasium)",,93,180,2018,363
N.C. Wesleyan,11/26/2017,107,78,Home,,,1072,491,2018,363
Bluefield St.,11/29/2017,84,59,Home,,,1128,985,2018,363
Fayetteville St.,12/02/2017,61,52,Home,,,712,223,2018,363
VMI,12/09/2017,70,81,Away,,,2642,741,2018,363
Illinois,12/13/2017,45,92,Away,,,12387,301,2018,363
Cornell,12/16/2017,62,69,Home,,,215,167,2018,363
Arizona St.,12/19/2017,61,95,Away,,,9308,28,2018,363
Grand Canyon,12/21/2017,56,86,Away,,,7006,1104,2018,363
Charleston So.,12/30/2017,43,84,Away,,,426,48,2018,363
Presbyterian,01/03/2018,65,78,Home,,,473,1320,2018,363
Gardner-Webb,01/06/2018,79,73,Home,,,1373,1092,2018,363
UNC Asheville,01/09/2018,80,90,Away,,,1312,456,2018,363
Liberty,01/12/2018,58,51,Away,,,1989,355,2018,363
Campbell,01/15/2018,76,62,Home,,,1407,115,2018,363
Radford,01/18/2018,63,70,Away,,,1551,563,2018,363
High Point,01/21/2018,55,75,Home,,,1675,19651,2018,363
Winthrop,01/24/2018,78,95,Home,,,1737,792,2018,363
Gardner-Webb,01/27/2018,57,60,Away,,,908,1092,2018,363
Presbyterian,02/01/2018,62,67,Away,,,264,1320,2018,363
Liberty,02/03/2018,55,67,Home,,,1900,355,2018,363
UNC Asheville,02/07/2018,73,78,Home,,,1473,456,2018,363
Campbell,02/10/2018,54,88,Away,,,2033,115,2018,363
Charleston So.,02/15/2018,65,77,Home,,,1173,48,2018,363
Winthrop,02/18/2018,64,79,Away,,,2489,792,2018,363
High Point,02/22/2018,56,75,Away,,,1008,19651,2018,363
Radford,02/24/2018,47,70,Home,,,1384,563,2018,363
High Point,02/27/2018,68,55,Away,,,813,19651,2018,363
Radford,03/01/2018,53,59,Neutral,"Asheville, N.C. (Kimmel Arena)",,1159,563,2018,363
Lake Forest,11/15/2017,84,81,Away,,,365,344,2018,364
Concordia Chicago,11/18/2017,104,87,Away,,,502,160,2018,364
Concordia Wisconsin,11/21/2017,86,101,Away,,,414,1036,2018,364
Ripon,11/25/2017,90,88,Home,,,417,577,2018,364
Coe,11/29/2017,81,76,Away,,,407,150,2018,364
Luther,12/02/2017,71,51,Home,,,578,372,2018,364
Wartburg,12/06/2017,87,98,Away,,,500,750,2018,364
Augsburg,12/09/2017,78,79,Away,,,130,38,2018,364
Carroll (WI),12/17/2017,94,85,Away,,,765,120,2018,364
Blackburn,12/19/2017,102,90,Home,,,378,64,2018,364
Macalester,12/29/2017,165,89,Home,,,301,376,2018,364
Monmouth (IL),12/30/2017,76,75,Home,,,401,438,2018,364
Dubuque,01/03/2018,98,91,Home,,,624,192,2018,364
Simpson,01/06/2018,88,97,Away,,,411,641,2018,364
Neb. Wesleyan,01/10/2018,97,87,Home,,1 OT,801,462,2018,364
Buena Vista,01/13/2018,82,80,Away,,,1120,84,2018,364
Central (IA),01/15/2018,109,92,Home,,,675,126,2018,364
Luther,01/20/2018,85,38,Away,,,225,372,2018,364
Wartburg,01/24/2018,92,75,Home,,,824,750,2018,364
Coe,01/27/2018,76,79,Home,,,854,150,2018,364
Central (IA),01/31/2018,94,85,Away,,,250,126,2018,364
Neb. Wesleyan,02/07/2018,92,108,Away,,,515,462,2018,364
Buena Vista,02/10/2018,104,94,Home,,,644,84,2018,364
Simpson,02/14/2018,87,86,Home,,,980,641,2018,364
Dubuque,02/17/2018,95,82,Away,,,974,192,2018,364
Central (IA),02/22/2018,108,113,Home,,,890,126,2018,364
Ole Miss,11/10/2017,76,94,Away,,,8302,433,2018,671
Louisiana Col.,11/14/2017,113,58,Home,,,3474,1182,2018,671
Savannah St.,11/17/2017,115,82,Home,,,3096,632,2018,671
Iowa,11/20/2017,80,71,Neutral,Cayman Islands Classic,,1200,312,2018,671
Wyoming,11/21/2017,61,70,Neutral,Cayman Island Classic,,654,811,2018,671
Richmond,11/22/2017,82,76,Neutral,Cayman Islands Classic,,850,575,2018,671
McNeese,11/28/2017,89,78,Home,,,3489,402,2018,671
Nicholls St.,12/01/2017,105,80,Away,,,733,483,2018,671
Loyola (LA),12/06/2017,98,56,Home,,,3190,,2018,671
Louisiana Tech,12/12/2017,75,71,Away,,,3438,366,2018,671
New Orleans,12/16/2017,87,65,Home,,,3445,474,2018,671
Southeastern La.,12/19/2017,82,74,Home,,,3323,655,2018,671
Clemson,12/22/2017,60,89,Away,,,6847,147,2018,671
Little Rock,12/29/2017,77,63,Away,,,1688,32,2018,671
Arkansas St.,12/31/2017,88,78,Away,,,2076,30,2018,671
Appalachian St.,01/04/2018,78,45,Home,,,4329,27,2018,671
Coastal Caro.,01/06/2018,81,64,Home,,,4150,149,2018,671
La.-Monroe,01/13/2018,82,48,Home,,,5813,498,2018,671
UT Arlington,01/18/2018,77,65,Away,,,2384,702,2018,671
Texas St.,01/20/2018,80,55,Away,,,3222,670,2018,671
South Ala.,01/25/2018,76,57,Home,,,5036,646,2018,671
Troy,01/27/2018,81,69,Home,,,4865,716,2018,671
La.-Monroe,02/03/2018,80,59,Away,,,2269,498,2018,671
Georgia St.,02/08/2018,92,106,Away,,,2065,254,2018,671
Ga. Southern,02/10/2018,102,91,Away,,,2687,253,2018,671
Texas St.,02/15/2018,73,63,Home,,,4382,670,2018,671
UT Arlington,02/17/2018,100,79,Home,,,5104,702,2018,671
Troy,02/22/2018,81,76,Away,,,2236,716,2018,671
South Ala.,02/24/2018,88,71,Away,,,1946,646,2018,671
Arkansas St.,03/01/2018,85,74,Home,,,4307,30,2018,671
Little Rock,03/03/2018,61,72,Home,,1 OT,5275,32,2018,671
Texas St.,03/09/2018,80,54,Neutral,"Lakefront Arena/New Orleans, La.",,2170,670,2018,671
UT Arlington,03/10/2018,68,71,Neutral,"Lakefront Arena/New Orleans, La.",,2811,702,2018,671
LSU,03/14/2018,76,84,Away,,2 OT,6846,365,2018,671
Sul Ross St.,11/16/2017,60,77,Neutral,"Marshall, Texas (Ornelas Gym)",,102,1390,2018,1182
Centenary (LA),11/27/2017,69,91,Neutral,"Natchitoches, LA (Prather Coliseum)",,125,125,2018,1182
McMurry,11/30/2017,73,95,Home,,,229,8530,2018,1182
Hardin-Simmons,12/02/2017,66,71,Home,,,209,271,2018,1182
Birmingham-So.,12/11/2017,96,86,Away,,,218,28593,2018,1182
Sul Ross St.,12/14/2017,58,71,Home,,,119,1390,2018,1182
Howard Payne,12/16/2017,65,72,Home,,,148,2741,2018,1182
MSOE,12/28/2017,70,73,Neutral,"Belton, Texas (Mayborn Campus Center)",,139,20220,2018,1182
Millsaps,12/29/2017,82,47,Neutral,"Belton, Texas (Mayborn Campus Center)",,201,426,2018,1182
Mary Hardin-Baylor,01/04/2018,85,91,Away,,,339,1203,2018,1182
Concordia (TX),01/06/2018,74,87,Away,,,182,24400,2018,1182
Texas-Tyler,01/11/2018,83,93,Away,,1 OT,375,30028,2018,1182
Ozarks (AR),01/13/2018,79,69,Away,,,205,23008,2018,1182
East Tex. Baptist,01/18/2018,79,91,Away,,,604,1062,2018,1182
LeTourneau,01/20/2018,77,78,Away,,,281,8490,2018,1182
Belhaven,01/22/2018,70,65,Away,,,93,30197,2018,1182
Texas-Dallas,01/27/2018,63,82,Away,,,436,23121,2018,1182
Texas-Dallas,02/01/2018,63,85,Home,,,211,23121,2018,1182
Belhaven,02/05/2018,102,97,Home,,,189,30197,2018,1182
LeTourneau,02/08/2018,75,95,Home,,,206,8490,2018,1182
East Tex. Baptist,02/10/2018,83,97,Home,,,267,1062,2018,1182
Ozarks (AR),02/15/2018,85,51,Home,,,158,23008,2018,1182
Texas-Tyler,02/17/2018,85,89,Home,,1 OT,201,30028,2018,1182
Texas-Tyler,11/10/2017,112,71,Home,,,3270,30028,2018,366
Southeast Mo. St.,11/13/2017,96,95,Home,,1 OT,2456,654,2018,366
Montana St.,11/18/2017,71,58,Home,,,2378,440,2018,366
George Mason,11/21/2017,77,64,Neutral,Hard Rock Hotel Riviera Maya,,842,248,2018,366
Evansville,11/22/2017,63,61,Neutral,Hard Rock Hotel Riviera Maya,,982,219,2018,366
Alabama,11/29/2017,74,77,Away,,,12062,8,2018,366
Miles,12/02/2017,106,55,Home,,,2665,422,2018,366
SFA,12/06/2017,83,85,Home,,,3041,676,2018,366
Jackson St.,12/09/2017,91,62,Home,,,2668,314,2018,366
Louisiana,12/12/2017,71,75,Home,,,3438,671,2018,366
Texas,12/16/2017,60,75,Away,,,8828,703,2018,366
Alabama St.,12/21/2017,74,62,Neutral,"New Orleans, La. (Convocation Center)",,263,7,2018,366
Fort Wayne,12/22/2017,85,76,Neutral,"New Orleans, La. (Convocation Center)",,250,308,2018,366
Western Ky.,12/28/2017,68,69,Away,,,4897,772,2018,366
Marshall,12/30/2017,65,78,Away,,,5683,388,2018,366
UTSA,01/04/2018,76,78,Home,,,3159,706,2018,366
UTEP,01/06/2018,97,88,Home,,,3654,704,2018,366
Middle Tenn.,01/11/2018,57,72,Away,,,4418,419,2018,366
UAB,01/13/2018,62,74,Away,,,3743,9,2018,366
North Texas,01/18/2018,66,65,Home,,,4236,497,2018,366
Rice,01/20/2018,69,54,Home,,,3836,574,2018,366
Southern Miss.,01/27/2018,89,66,Home,,,4269,664,2018,366
Fla. Atlantic,02/01/2018,67,62,Away,,,1472,229,2018,366
FIU,02/03/2018,68,71,Away,,,2463,231,2018,366
Charlotte,02/08/2018,83,65,Home,,,3657,458,2018,366
Old Dominion,02/10/2018,69,82,Home,,,4031,523,2018,366
UAB,02/15/2018,73,60,Home,,,3562,9,2018,366
Middle Tenn.,02/17/2018,70,87,Home,,,4847,419,2018,366
UTEP,02/22/2018,72,74,Away,,,5386,704,2018,366
UTSA,02/24/2018,64,74,Away,,,1624,706,2018,366
Southern Miss.,03/03/2018,64,72,Away,,,2687,664,2018,366
North Texas,03/07/2018,68,62,Neutral,"Frisco, Texas (Ford Center at The Star)",,5198,497,2018,366
Old Dominion,03/08/2018,58,62,Neutral,"Frisco, Texas (Ford Center at The Star)",,2531,523,2018,366
George Mason,11/12/2017,72,61,Home,,,18304,248,2018,367
Omaha,11/17/2017,87,78,Home,,,18112,464,2018,367
Southern Ill.,11/21/2017,84,42,Home,,,18046,659,2018,367
Saint Francis (PA),11/24/2017,84,72,Home,,,17524,600,2018,367
Purdue,11/28/2017,57,66,Away,,,14804,559,2018,367
Seton Hall,12/03/2017,77,79,Home,,,19244,635,2018,367
Siena,12/06/2017,86,60,Home,,,17215,639,2018,367
Indiana,12/09/2017,71,62,Home,,,20030,306,2018,367
Bryant,12/11/2017,102,59,Home,,,16236,81,2018,367
Memphis,12/16/2017,81,72,Neutral,"Madison Square Garden, New York, NY",,6525,404,2018,367
Albany (NY),12/20/2017,70,68,Home,,,16388,14,2018,367
Grand Canyon,12/23/2017,74,56,Home,,,16841,1104,2018,367
Kentucky,12/29/2017,61,90,Away,,,24228,334,2018,367
Pittsburgh,01/02/2018,77,51,Home,,,16461,545,2018,367
Clemson,01/06/2018,69,74,Away,,1 OT,7594,147,2018,367
Florida St.,01/10/2018,73,69,Away,,,10604,234,2018,367
Virginia Tech,01/13/2018,94,86,Home,,,16798,742,2018,367
Notre Dame,01/16/2018,82,78,Away,,2 OT,9076,513,2018,367
Boston College,01/21/2018,77,69,Home,,,16827,67,2018,367
Miami (FL),01/24/2018,75,78,Away,,1 OT,7190,415,2018,367
Wake Forest,01/27/2018,96,77,Home,,,17215,749,2018,367
Virginia,01/31/2018,64,74,Away,,,14310,746,2018,367
